act,scene,character,dialogue,line_number
Act I,Scene IV,Isabella,The rather for I now must make you know,353
Act I,Scene IV,Isabella,I am that Isabella and his sister.,354
Act I,Scene IV,Lucio,"Gentle and fair, your brother kindly greets you:",355
Act I,Scene IV,Lucio,"Not to be weary with you, he's in prison.",356
Act I,Scene IV,Isabella,Woe me! for what?,357
Act I,Scene IV,Lucio,"For that which, if myself might be his judge,",358
Act I,Scene IV,Lucio,He should receive his punishment in thanks:,359
Act I,Scene IV,Lucio,He hath got his friend with child.,360
Act I,Scene IV,Isabella,"Sir, make me not your story.",361
Act I,Scene IV,Lucio,It is true.,362
Act I,Scene IV,Lucio,I would not--though 'tis my familiar sin,363
Act I,Scene IV,Lucio,"With maids to seem the lapwing and to jest,",364
Act I,Scene IV,Lucio,Tongue far from heart--play with all virgins so:,365
Act I,Scene IV,Lucio,I hold you as a thing ensky'd and sainted.,366
Act I,Scene IV,Lucio,"By your renouncement an immortal spirit,",367
Act I,Scene IV,Lucio,"And to be talk'd with in sincerity,",368
Act I,Scene IV,Lucio,As with a saint.,369
Act I,Scene IV,Isabella,You do blaspheme the good in mocking me.,370
Act I,Scene IV,Lucio,"Do not believe it. Fewness and truth, 'tis thus:",371
Act I,Scene IV,Lucio,Your brother and his lover have embraced:,372
Act I,Scene IV,Lucio,"As those that feed grow full, as blossoming time",373
Act I,Scene IV,Lucio,That from the seedness the bare fallow brings,374
Act I,Scene IV,Lucio,"To teeming foison, even so her plenteous womb",375
Act I,Scene IV,Lucio,Expresseth his full tilth and husbandry.,376
Act I,Scene IV,Isabella,Some one with child by him? My cousin Juliet?,377
Act I,Scene IV,Lucio,Is she your cousin?,378
Act I,Scene IV,Isabella,Adoptedly; as school-maids change their names,379
Act I,Scene IV,Isabella,By vain though apt affection.,380
Act I,Scene IV,Lucio,She it is.,381
Act I,Scene IV,Isabella,"O, let him marry her.",382
Act I,Scene IV,Lucio,This is the point.,383
Act I,Scene IV,Lucio,The duke is very strangely gone from hence;,384
Act I,Scene IV,Lucio,"Bore many gentlemen, myself being one,",385
Act I,Scene IV,Lucio,In hand and hope of action: but we do learn,386
Act I,Scene IV,Lucio,"By those that know the very nerves of state,",387
Act I,Scene IV,Lucio,His givings-out were of an infinite distance,388
Act I,Scene IV,Lucio,"From his true-meant design. Upon his place,",389
Act I,Scene IV,Lucio,"And with full line of his authority,",390
Act I,Scene IV,Lucio,Governs Lord Angelo; a man whose blood,391
Act I,Scene IV,Lucio,Is very snow-broth; one who never feels,392
Act I,Scene IV,Lucio,"The wanton stings and motions of the sense,",393
Act I,Scene IV,Lucio,But doth rebate and blunt his natural edge,394
Act I,Scene IV,Lucio,"With profits of the mind, study and fast.",395
Act I,Scene IV,Lucio,"He--to give fear to use and liberty,",396
Act I,Scene IV,Lucio,"Which have for long run by the hideous law,",397
Act I,Scene IV,Lucio,"As mice by lions--hath pick'd out an act,",398
Act I,Scene IV,Lucio,Under whose heavy sense your brother's life,399
Act I,Scene IV,Lucio,Falls into forfeit: he arrests him on it;,400
Act I,Scene IV,Lucio,"And follows close the rigour of the statute,",401
Act I,Scene IV,Lucio,"To make him an example. All hope is gone,",402
Act I,Scene IV,Lucio,Unless you have the grace by your fair prayer,403
Act I,Scene IV,Lucio,To soften Angelo: and that's my pith of business,404
Act I,Scene IV,Lucio,'Twixt you and your poor brother.,405
Act I,Scene IV,Isabella,Doth he so seek his life?,406
Act I,Scene IV,Lucio,Has censured him,407
Act I,Scene IV,Lucio,"Already; and, as I hear, the provost hath",408
Act I,Scene IV,Lucio,A warrant for his execution.,409
Act I,Scene IV,Isabella,Alas! what poor ability's in me,410
Act I,Scene IV,Isabella,To do him good?,411
