act,scene,character,dialogue,line_number
Act II,Scene I,Aaron,Fitted by kind for rape and villany:,625
Act II,Scene I,Aaron,"Single you thither then this dainty doe,",626
Act II,Scene I,Aaron,"And strike her home by force, if not by words:",627
Act II,Scene I,Aaron,"This way, or not at all, stand you in hope.",628
Act II,Scene I,Aaron,"Come, come, our empress, with her sacred wit",629
Act II,Scene I,Aaron,"To villany and vengeance consecrate,",630
Act II,Scene I,Aaron,Will we acquaint with all that we intend;,631
Act II,Scene I,Aaron,"And she shall file our engines with advice,",632
Act II,Scene I,Aaron,"That will not suffer you to square yourselves,",633
Act II,Scene I,Aaron,But to your wishes' height advance you both.,634
Act II,Scene I,Aaron,"The emperor's court is like the house of Fame,",635
Act II,Scene I,Aaron,"The palace full of tongues, of eyes, and ears:",636
Act II,Scene I,Aaron,"The woods are ruthless, dreadful, deaf, and dull;",637
Act II,Scene I,Aaron,"There speak, and strike, brave boys, and take",638
Act II,Scene I,Aaron,your turns;,639
Act II,Scene I,Aaron,"There serve your lusts, shadow'd from heaven's eye,",640
Act II,Scene I,Aaron,And revel in Lavinia's treasury.,641
Act II,Scene I,Chiron,"Thy counsel, lad, smells of no cowardice,",642
Act II,Scene I,Demetrius,"Sit fas aut nefas, till I find the stream",643
Act II,Scene I,Demetrius,"To cool this heat, a charm to calm these fits.",644
Act II,Scene I,Demetrius,"Per Styga, per manes vehor.",645
Act II,Scene I,[stage direction],Exeunt,NA
Act II,Scene II,[stage direction],"Enter TITUS ANDRONICUS, with Hunters,  &amp; c., MARCUS, LUCIUS, QUINTUS, and MARTIUS",NA
Act II,Scene II,Titus Andronicus,"The hunt is up, the morn is bright and grey,",646
Act II,Scene II,Titus Andronicus,The fields are fragrant and the woods are green:,647
Act II,Scene II,Titus Andronicus,Uncouple here and let us make a bay,648
Act II,Scene II,Titus Andronicus,And wake the emperor and his lovely bride,649
Act II,Scene II,Titus Andronicus,"And rouse the prince and ring a hunter's peal,",650
Act II,Scene II,Titus Andronicus,That all the court may echo with the noise.,651
Act II,Scene II,Titus Andronicus,"Sons, let it be your charge, as it is ours,",652
Act II,Scene II,Titus Andronicus,To attend the emperor's person carefully:,653
Act II,Scene II,Titus Andronicus,"I have been troubled in my sleep this night,",654
Act II,Scene II,Titus Andronicus,But dawning day new comfort hath inspired.,655
Act II,Scene II,[stage direction],"A cry of hounds and horns, winded in a peal. Enter  SATURNINUS, TAMORA, BASSIANUS, LAVINIA, DEMETRIUS, CHIRON, and Attendants",NA
Act II,Scene II,Titus Andronicus,Many good morrows to your majesty;,656
Act II,Scene II,Titus Andronicus,"Madam, to you as many and as good:",657
Act II,Scene II,Titus Andronicus,I promised your grace a hunter's peal.,658
Act II,Scene II,Saturninus,"And you have rung it lustily, my lord;",659
Act II,Scene II,Saturninus,Somewhat too early for new-married ladies.,660
Act II,Scene II,Bassianus,"Lavinia, how say you?",661
Act II,Scene II,Lavinia,"I say, no;",662
Act II,Scene II,Lavinia,I have been broad awake two hours and more.,663
Act II,Scene II,Saturninus,"Come on, then; horse and chariots let us have,",664
Act II,Scene II,Saturninus,And to our sport.,665
Act II,Scene II,[stage direction],To TAMORA,NA
Act II,Scene II,Saturninus,"Madam, now shall ye see",666
Act II,Scene II,Saturninus,Our Roman hunting.,667
Act II,Scene II,Marcus Andronicus,"I have dogs, my lord,",668
Act II,Scene II,Marcus Andronicus,"Will rouse the proudest panther in the chase,",669
Act II,Scene II,Marcus Andronicus,And climb the highest promontory top.,670
Act II,Scene II,Titus Andronicus,And I have horse will follow where the game,671
Act II,Scene II,Titus Andronicus,"Makes way, and run like swallows o'er the plain.",672
Act II,Scene II,Demetrius,"Chiron, we hunt not, we, with horse nor hound,",673
Act II,Scene II,Demetrius,But hope to pluck a dainty doe to ground.,674
Act II,Scene II,[stage direction],Exeunt,NA
Act II,Scene III,[stage direction],"Enter AARON, with a bag of gold",NA
Act II,Scene III,Aaron,"He that had wit would think that I had none,",675
Act II,Scene III,Aaron,"To bury so much gold under a tree,",676
Act II,Scene III,Aaron,And never after to inherit it.,677
Act II,Scene III,Aaron,Let him that thinks of me so abjectly,678
Act II,Scene III,Aaron,"Know that this gold must coin a stratagem,",679
Act II,Scene III,Aaron,"Which, cunningly effected, will beget",680
Act II,Scene III,Aaron,A very excellent piece of villany:,681
Act II,Scene III,Aaron,"And so repose, sweet gold, for their unrest",682
Act II,Scene III,[stage direction],Hides the gold,NA
Act II,Scene III,Aaron,That have their alms out of the empress' chest.,683
Act II,Scene III,[stage direction],Enter TAMORA,NA
Act II,Scene III,Tamora,"My lovely Aaron, wherefore look'st thou sad,",684
Act II,Scene III,Tamora,When every thing doth make a gleeful boast?,685
Act II,Scene III,Tamora,"The birds chant melody on every bush,",686
Act II,Scene III,Tamora,"The snake lies rolled in the cheerful sun,",687
Act II,Scene III,Tamora,The green leaves quiver with the cooling wind,688
Act II,Scene III,Tamora,And make a chequer'd shadow on the ground:,689
Act II,Scene III,Tamora,"Under their sweet shade, Aaron, let us sit,",690
Act II,Scene III,Tamora,"And, whilst the babbling echo mocks the hounds,",691
Act II,Scene III,Tamora,"Replying shrilly to the well-tuned horns,",692
Act II,Scene III,Tamora,"As if a double hunt were heard at once,",693
Act II,Scene III,Tamora,Let us sit down and mark their yelping noise;,694
Act II,Scene III,Tamora,"And, after conflict such as was supposed",695
Act II,Scene III,Tamora,"The wandering prince and Dido once enjoy'd,",696
Act II,Scene III,Tamora,When with a happy storm they were surprised,697
Act II,Scene III,Tamora,"And curtain'd with a counsel-keeping cave,",698
Act II,Scene III,Tamora,"We may, each wreathed in the other's arms,",699
Act II,Scene III,Tamora,"Our pastimes done, possess a golden slumber;",700
Act II,Scene III,Tamora,Whiles hounds and horns and sweet melodious birds,701
Act II,Scene III,Tamora,Be unto us as is a nurse's song,702
Act II,Scene III,Tamora,Of lullaby to bring her babe asleep.,703
Act II,Scene III,Aaron,"Madam, though Venus govern your desires,",704
Act II,Scene III,Aaron,Saturn is dominator over mine:,705
Act II,Scene III,Aaron,"What signifies my deadly-standing eye,",706
Act II,Scene III,Aaron,"My silence and my cloudy melancholy,",707
Act II,Scene III,Aaron,My fleece of woolly hair that now uncurls,708
Act II,Scene III,Aaron,Even as an adder when she doth unroll,709
Act II,Scene III,Aaron,To do some fatal execution?,710
Act II,Scene III,Aaron,"No, madam, these are no venereal signs:",711
Act II,Scene III,Aaron,"Vengeance is in my heart, death in my hand,",712
Act II,Scene III,Aaron,Blood and revenge are hammering in my head.,713
Act II,Scene III,Aaron,"Hark Tamora, the empress of my soul,",714
Act II,Scene III,Aaron,"Which never hopes more heaven than rests in thee,",715
Act II,Scene III,Aaron,This is the day of doom for Bassianus:,716
Act II,Scene III,Aaron,"His Philomel must lose her tongue to-day,",717
Act II,Scene III,Aaron,Thy sons make pillage of her chastity,718
Act II,Scene III,Aaron,And wash their hands in Bassianus' blood.,719
Act II,Scene III,Aaron,"Seest thou this letter? take it up, I pray thee,",720
Act II,Scene III,Aaron,And give the king this fatal plotted scroll.,721
Act II,Scene III,Aaron,Now question me no more; we are espied;,722
Act II,Scene III,Aaron,"Here comes a parcel of our hopeful booty,",723
Act II,Scene III,Aaron,Which dreads not yet their lives' destruction.,724
Act II,Scene III,Tamora,"Ah, my sweet Moor, sweeter to me than life!",725
Act II,Scene III,Aaron,"No more, great empress; Bassianus comes:",726
Act II,Scene III,Aaron,Be cross with him; and I'll go fetch thy sons,727
Act II,Scene III,Aaron,"To back thy quarrels, whatsoe'er they be.",728
Act II,Scene III,[stage direction],Exit,NA
Act II,Scene III,[stage direction],Enter BASSIANUS and LAVINIA,NA
Act II,Scene III,Bassianus,"Who have we here? Rome's royal empress,",729
Act II,Scene III,Bassianus,Unfurnish'd of her well-beseeming troop?,730
Act II,Scene III,Bassianus,"Or is it Dian, habited like her,",731
Act II,Scene III,Bassianus,Who hath abandoned her holy groves,732
Act II,Scene III,Bassianus,To see the general hunting in this forest?,733
Act II,Scene III,Tamora,Saucy controller of our private steps!,734
Act II,Scene III,Tamora,"Had I the power that some say Dian had,",735
Act II,Scene III,Tamora,Thy temples should be planted presently,736
Act II,Scene III,Tamora,"With horns, as was Actaeon's; and the hounds",737
Act II,Scene III,Tamora,"Should drive upon thy new-transformed limbs,",738
Act II,Scene III,Tamora,Unmannerly intruder as thou art!,739
Act II,Scene III,Lavinia,"Under your patience, gentle empress,",740
Act II,Scene III,Lavinia,'Tis thought you have a goodly gift in horning;,741
Act II,Scene III,Lavinia,And to be doubted that your Moor and you,742
Act II,Scene III,Lavinia,Are singled forth to try experiments:,743
Act II,Scene III,Lavinia,Jove shield your husband from his hounds to-day!,744
Act II,Scene III,Lavinia,'Tis pity they should take him for a stag.,745
Act II,Scene III,Bassianus,"Believe me, queen, your swarth Cimmerian",746
Act II,Scene III,Bassianus,"Doth make your honour of his body's hue,",747
Act II,Scene III,Bassianus,"Spotted, detested, and abominable.",748
Act II,Scene III,Bassianus,"Why are you sequester'd from all your train,",749
Act II,Scene III,Bassianus,Dismounted from your snow-white goodly steed.,750
Act II,Scene III,Bassianus,"And wander'd hither to an obscure plot,",751
Act II,Scene III,Bassianus,"Accompanied but with a barbarous Moor,",752
Act II,Scene III,Bassianus,If foul desire had not conducted you?,753
Act II,Scene III,Lavinia,"And, being intercepted in your sport,",754
Act II,Scene III,Lavinia,Great reason that my noble lord be rated,755
Act II,Scene III,Lavinia,"For sauciness. I pray you, let us hence,",756
Act II,Scene III,Lavinia,And let her joy her raven-colour'd love;,757
Act II,Scene III,Lavinia,This valley fits the purpose passing well.,758
Act II,Scene III,Bassianus,The king my brother shall have note of this.,759
Act II,Scene III,Lavinia,"Ay, for these slips have made him noted long:",760
Act II,Scene III,Lavinia,"Good king, to be so mightily abused!",761
Act II,Scene III,Tamora,Why have I patience to endure all this?,762
Act II,Scene III,[stage direction],Enter DEMETRIUS and CHIRON,NA
Act II,Scene III,Demetrius,"How now, dear sovereign, and our gracious mother!",763
Act II,Scene III,Demetrius,Why doth your highness look so pale and wan?,764
Act II,Scene III,Tamora,"Have I not reason, think you, to look pale?",765
Act II,Scene III,Tamora,These two have 'ticed me hither to this place:,766
Act II,Scene III,Tamora,"A barren detested vale, you see it is;",767
Act II,Scene III,Tamora,"The trees, though summer, yet forlorn and lean,",768
Act II,Scene III,Tamora,O'ercome with moss and baleful mistletoe:,769
Act II,Scene III,Tamora,"Here never shines the sun; here nothing breeds,",770
Act II,Scene III,Tamora,Unless the nightly owl or fatal raven:,771
Act II,Scene III,Tamora,"And when they show'd me this abhorred pit,",772
Act II,Scene III,Tamora,"They told me, here, at dead time of the night,",773
Act II,Scene III,Tamora,"A thousand fiends, a thousand hissing snakes,",774
Act II,Scene III,Tamora,"Ten thousand swelling toads, as many urchins,",775
Act II,Scene III,Tamora,Would make such fearful and confused cries,776
Act II,Scene III,Tamora,As any mortal body hearing it,777
Act II,Scene III,Tamora,"Should straight fall mad, or else die suddenly.",778
Act II,Scene III,Tamora,"No sooner had they told this hellish tale,",779
Act II,Scene III,Tamora,But straight they told me they would bind me here,780
Act II,Scene III,Tamora,"Unto the body of a dismal yew,",781
Act II,Scene III,Tamora,And leave me to this miserable death:,782
Act II,Scene III,Tamora,"And then they call'd me foul adulteress,",783
Act II,Scene III,Tamora,"Lascivious Goth, and all the bitterest terms",784
Act II,Scene III,Tamora,That ever ear did hear to such effect:,785
Act II,Scene III,Tamora,"And, had you not by wondrous fortune come,",786
Act II,Scene III,Tamora,This vengeance on me had they executed.,787
Act II,Scene III,Tamora,"Revenge it, as you love your mother's life,",788
Act II,Scene III,Tamora,Or be ye not henceforth call'd my children.,789
Act II,Scene III,Demetrius,This is a witness that I am thy son.,790
Act II,Scene III,[stage direction],Stabs BASSIANUS,NA
Act II,Scene III,Chiron,"And this for me, struck home to show my strength.",791
Act II,Scene III,[stage direction],"Also stabs BASSIANUS, who dies",NA
Act II,Scene III,Lavinia,"Ay, come, Semiramis, nay, barbarous Tamora,",792
Act II,Scene III,Lavinia,For no name fits thy nature but thy own!,793
Act II,Scene III,Tamora,"Give me thy poniard; you shall know, my boys",794
Act II,Scene III,Tamora,Your mother's hand shall right your mother's wrong.,795
Act II,Scene III,Demetrius,"Stay, madam; here is more belongs to her;",796
Act II,Scene III,Demetrius,"First thrash the corn, then after burn the straw:",797
Act II,Scene III,Demetrius,"This minion stood upon her chastity,",798
Act II,Scene III,Demetrius,"Upon her nuptial vow, her loyalty,",799
Act II,Scene III,Demetrius,And with that painted hope braves your mightiness:,800
Act II,Scene III,Demetrius,And shall she carry this unto her grave?,801
Act II,Scene III,Chiron,"An if she do, I would I were an eunuch.",802
Act II,Scene III,Chiron,"Drag hence her husband to some secret hole,",803
Act II,Scene III,Chiron,And make his dead trunk pillow to our lust.,804
Act II,Scene III,Tamora,"But when ye have the honey ye desire,",805
Act II,Scene III,Tamora,"Let not this wasp outlive, us both to sting.",806
Act II,Scene III,Chiron,"I warrant you, madam, we wil l make that sure.",807
Act II,Scene III,Chiron,"Come, mistress, now perforce we will enjoy",808
Act II,Scene III,Chiron,That nice-preserved honesty of yours.,809
Act II,Scene III,Lavinia,"O Tamora! thou bear'st a woman's face,--",810
Act II,Scene III,Tamora,I will not hear her speak; away with her!,811
Act II,Scene III,Lavinia,"Sweet lords, entreat her hear me but a word.",812
Act II,Scene III,Demetrius,"Listen, fair madam: let it be your glory",813
Act II,Scene III,Demetrius,To see her tears; but be your heart to them,814
Act II,Scene III,Demetrius,As unrelenting flint to drops of rain.,815
Act II,Scene III,Lavinia,When did the tiger's young ones teach the dam?,816
Act II,Scene III,Lavinia,"O, do not learn her wrath; she taught it thee;",817
Act II,Scene III,Lavinia,The milk thou suck'dst from her did turn to marble;,818
Act II,Scene III,Lavinia,Even at thy teat thou hadst thy tyranny.,819
Act II,Scene III,Lavinia,Yet every mother breeds not sons alike:,820
Act II,Scene III,[stage direction],To CHIRON,NA
Act II,Scene III,Lavinia,Do thou entreat her show a woman pity.,821
Act II,Scene III,Chiron,"What, wouldst thou have me prove myself a bastard?",822
Act II,Scene III,Lavinia,'Tis true; the raven doth not hatch a lark:,823
Act II,Scene III,Lavinia,"Yet have I heard,--O, could I find it now!--",824
Act II,Scene III,Lavinia,The lion moved with pity did endure,825
Act II,Scene III,Lavinia,To have his princely paws pared all away:,826
Act II,Scene III,Lavinia,"Some say that ravens foster forlorn children,",827
Act II,Scene III,Lavinia,The whilst their own birds famish in their nests:,828
Act II,Scene III,Lavinia,"O, be to me, though thy hard heart say no,",829
Act II,Scene III,Lavinia,"Nothing so kind, but something pitiful!",830
Act II,Scene III,Tamora,I know not what it means; away with her!,831
Act II,Scene III,Lavinia,"O, let me teach thee! for my father's sake,",832
Act II,Scene III,Lavinia,"That gave thee life, when well he might have",833
Act II,Scene III,Lavinia,"slain thee,",834
Act II,Scene III,Lavinia,"Be not obdurate, open thy deaf ears.",835
Act II,Scene III,Tamora,"Hadst thou in person ne'er offended me,",836
Act II,Scene III,Tamora,Even for his sake am I pitiless.,837
Act II,Scene III,Tamora,"Remember, boys, I pour'd forth tears in vain,",838
Act II,Scene III,Tamora,To save your brother from the sacrifice;,839
Act II,Scene III,Tamora,But fierce Andronicus would not relent;,840
Act II,Scene III,Tamora,"Therefore, away with her, and use her as you will,",841
Act II,Scene III,Tamora,"The worse to her, the better loved of me.",842
Act II,Scene III,Lavinia,"O Tamora, be call'd a gentle queen,",843
Act II,Scene III,Lavinia,And with thine own hands kill me in this place!,844
Act II,Scene III,Lavinia,For 'tis not life that I have begg'd so long;,845
Act II,Scene III,Lavinia,Poor I was slain when Bassianus died.,846
Act II,Scene III,Tamora,"What begg'st thou, then? fond woman, let me go.",847
Act II,Scene III,Lavinia,'Tis present death I beg; and one thing more,848
Act II,Scene III,Lavinia,That womanhood denies my tongue to tell:,849
Act II,Scene III,Lavinia,"O, keep me from their worse than killing lust,",850
Act II,Scene III,Lavinia,"And tumble me into some loathsome pit,",851
Act II,Scene III,Lavinia,Where never man's eye may behold my body:,852
Act II,Scene III,Lavinia,"Do this, and be a charitable murderer.",853
Act II,Scene III,Tamora,So should I rob my sweet sons of their fee:,854
Act II,Scene III,Tamora,"No, let them satisfy their lust on thee.",855
Act II,Scene III,Demetrius,Away! for thou hast stay'd us here too long.,856
Act II,Scene III,Lavinia,"No grace? no womanhood? Ah, beastly creature!",857
Act II,Scene III,Lavinia,The blot and enemy to our general name!,858
Act II,Scene III,Lavinia,Confusion fall--,859
Act II,Scene III,Chiron,"Nay, then I'll stop your mouth. Bring thou her husband:",860
Act II,Scene III,Chiron,This is the hole where Aaron bid us hide him.,861
Act II,Scene III,[stage direction],"DEMETRIUS throws the body of BASSIANUS into the  pit; then exeunt DEMETRIUS and CHIRON, dragging off LAVINIA",NA
Act II,Scene III,Tamora,"Farewell, my sons: see that you make her sure.",862
Act II,Scene III,Tamora,"Ne'er let my heart know merry cheer indeed,",863
Act II,Scene III,Tamora,Till all the Andronici be made away.,864
Act II,Scene III,Tamora,"Now will I hence to seek my lovely Moor,",865
Act II,Scene III,Tamora,And let my spleenful sons this trull deflow'r.,866
Act II,Scene III,[stage direction],Exit,NA
Act II,Scene III,[stage direction],"Re-enter AARON, with QUINTUS and MARTIUS",NA
Act II,Scene III,Aaron,"Come on, my lords, the better foot before:",867
Act II,Scene III,Aaron,Straight will I bring you to the loathsome pit,868
Act II,Scene III,Aaron,Where I espied the panther fast asleep.,869
Act II,Scene III,Quintus,"My sight is very dull, whate'er it bodes.",870
Act II,Scene III,Martius,"And mine, I promise you; were't not for shame,",871
Act II,Scene III,Martius,Well could I leave our sport to sleep awhile.,872
Act II,Scene III,[stage direction],Falls into the pit,NA
Act II,Scene III,Quintus,"What art thou fall'n? What subtle hole is this,",873
Act II,Scene III,Quintus,"Whose mouth is cover'd with rude-growing briers,",874
Act II,Scene III,Quintus,Upon whose leaves are drops of new-shed blood,875
Act II,Scene III,Quintus,As fresh as morning dew distill'd on flowers?,876
Act II,Scene III,Quintus,A very fatal place it seems to me.,877
Act II,Scene III,Quintus,"Speak, brother, hast thou hurt thee with the fall?",878
Act II,Scene III,Martius,"O brother, with the dismall'st object hurt",879
Act II,Scene III,Martius,That ever eye with sight made heart lament!,880
Act II,Scene III,Aaron,"[Aside]  Now will I fetch the king to find them here,",881
Act II,Scene III,Aaron,That he thereby may give a likely guess,882
Act II,Scene III,Aaron,How these were they that made away his brother.,883
Act II,Scene III,[stage direction],Exit,NA
Act II,Scene III,Martius,"Why dost not comfort me, and help me out",884
Act II,Scene III,Martius,From this unhallowed and blood-stained hole?,885
Act II,Scene III,Quintus,I am surprised with an uncouth fear;,886
Act II,Scene III,Quintus,A chilling sweat o'er-runs my trembling joints:,887
Act II,Scene III,Quintus,My heart suspects more than mine eye can see.,888
Act II,Scene III,Martius,"To prove thou hast a true-divining heart,",889
Act II,Scene III,Martius,"Aaron and thou look down into this den,",890
Act II,Scene III,Martius,And see a fearful sight of blood and death.,891
Act II,Scene III,Quintus,Aaron is gone; and my compassionate heart,892
Act II,Scene III,Quintus,Will not permit mine eyes once to behold,893
Act II,Scene III,Quintus,The thing whereat it trembles by surmise;,894
Act II,Scene III,Quintus,"O, tell me how it is; for ne'er till now",895
Act II,Scene III,Quintus,Was I a child to fear I know not what.,896
Act II,Scene III,Martius,"Lord Bassianus lies embrewed here,",897
Act II,Scene III,Martius,"All on a heap, like to a slaughter'd lamb,",898
Act II,Scene III,Martius,"In this detested, dark, blood-drinking pit.",899
Act II,Scene III,Quintus,"If it be dark, how dost thou know 'tis he?",900
Act II,Scene III,Martius,Upon his bloody finger he doth wear,901
Act II,Scene III,Martius,"A precious ring, that lightens all the hole,",902
Act II,Scene III,Martius,"Which, like a taper in some monument,",903
Act II,Scene III,Martius,"Doth shine upon the dead man's earthy cheeks,",904
Act II,Scene III,Martius,And shows the ragged entrails of the pit:,905
Act II,Scene III,Martius,So pale did shine the moon on Pyramus,906
Act II,Scene III,Martius,When he by night lay bathed in maiden blood.,907
Act II,Scene III,Martius,"O brother, help me with thy fainting hand--",908
Act II,Scene III,Martius,"If fear hath made thee faint, as me it hath--",909
Act II,Scene III,Martius,"Out of this fell devouring receptacle,",910
Act II,Scene III,Martius,As hateful as Cocytus' misty mouth.,911
Act II,Scene III,Quintus,"Reach me thy hand, that I may help thee out;",912
Act II,Scene III,Quintus,"Or, wanting strength to do thee so much good,",913
Act II,Scene III,Quintus,I may be pluck'd into the swallowing womb,914
Act II,Scene III,Quintus,"Of this deep pit, poor Bassianus' grave.",915
Act II,Scene III,Quintus,I have no strength to pluck thee to the brink.,916
Act II,Scene III,Martius,Nor I no strength to climb without thy help.,917
Act II,Scene III,Quintus,"Thy hand once more; I will not loose again,",918
Act II,Scene III,Quintus,"Till thou art here aloft, or I below:",919
Act II,Scene III,Quintus,Thou canst not come to me: I come to thee.,920
Act II,Scene III,[stage direction],Falls in,NA
Act II,Scene III,[stage direction],Enter SATURNINUS with AARON,NA
Act II,Scene III,Saturninus,"Along with me: I'll see what hole is here,",921
Act II,Scene III,Saturninus,And what he is that now is leap'd into it.,922
Act II,Scene III,Saturninus,Say who art thou that lately didst descend,923
Act II,Scene III,Saturninus,Into this gaping hollow of the earth?,924
Act II,Scene III,Martius,The unhappy son of old Andronicus:,925
Act II,Scene III,Martius,"Brought hither in a most unlucky hour,",926
Act II,Scene III,Martius,To find thy brother Bassianus dead.,927
Act II,Scene III,Saturninus,My brother dead! I know thou dost but jest:,928
Act II,Scene III,Saturninus,He and his lady both are at the lodge,929
Act II,Scene III,Saturninus,Upon the north side of this pleasant chase;,930
Act II,Scene III,Saturninus,'Tis not an hour since I left him there.,931
Act II,Scene III,Martius,We know not where you left him all alive;,932
Act II,Scene III,Martius,"But, out, alas! here have we found him dead.",933
Act II,Scene III,[stage direction],"Re-enter TAMORA, with Attendants; TITUS ANDRONICUS, and Lucius",NA
Act II,Scene III,Tamora,Where is my lord the king?,934
Act II,Scene III,Saturninus,"Here, Tamora, though grieved with killing grief.",935
Act II,Scene III,Tamora,Where is thy brother Bassianus?,936
Act II,Scene III,Saturninus,Now to the bottom dost thou search my wound:,937
Act II,Scene III,Saturninus,Poor Bassianus here lies murdered.,938
Act II,Scene III,Tamora,"Then all too late I bring this fatal writ,",939
Act II,Scene III,Tamora,The complot of this timeless tragedy;,940
Act II,Scene III,Tamora,And wonder greatly that man's face can fold,941
Act II,Scene III,Tamora,In pleasing smiles such murderous tyranny.,942
Act II,Scene III,[stage direction],She giveth SATURNINUS a letter,NA
Act II,Scene III,Saturninus,[Reads]  'An if we miss to meet him handsomely--,943
Act II,Scene III,Saturninus,"Sweet huntsman, Bassianus 'tis we mean--",944
Act II,Scene III,Saturninus,Do thou so much as dig the grave for him:,945
Act II,Scene III,Saturninus,Thou know'st our meaning. Look for thy reward,946
Act II,Scene III,Saturninus,Among the nettles at the elder-tree,947
Act II,Scene III,Saturninus,Which overshades the mouth of that same pit,948
Act II,Scene III,Saturninus,Where we decreed to bury Bassianus.,949
Act II,Scene III,Saturninus,"Do this, and purchase us thy lasting friends.'",950
Act II,Scene III,Saturninus,O Tamora! was ever heard the like?,951
Act II,Scene III,Saturninus,"This is the pit, and this the elder-tree.",952
Act II,Scene III,Saturninus,"Look, sirs, if you can find the huntsman out",953
Act II,Scene III,Saturninus,That should have murdered Bassianus here.,954
Act II,Scene III,Aaron,"My gracious lord, here is the bag of gold.",955
Act II,Scene III,Saturninus,"[To TITUS]  Two of thy whelps, fell curs of",956
Act II,Scene III,Saturninus,"bloody kind,",957
Act II,Scene III,Saturninus,Have here bereft my brother of his life.,958
Act II,Scene III,Saturninus,"Sirs, drag them from the pit unto the prison:",959
Act II,Scene III,Saturninus,There let them bide until we have devised,960
Act II,Scene III,Saturninus,Some never-heard-of torturing pain for them.,961
Act II,Scene III,Tamora,"What, are they in this pit? O wondrous thing!",962
Act II,Scene III,Tamora,How easily murder is discovered!,963
Act II,Scene III,Titus Andronicus,"High emperor, upon my feeble knee",964
Act II,Scene III,Titus Andronicus,"I beg this boon, with tears not lightly shed,",965
Act II,Scene III,Titus Andronicus,"That this fell fault of my accursed sons,",966
Act II,Scene III,Titus Andronicus,"Accursed if the fault be proved in them,--",967
Act II,Scene III,Saturninus,If it be proved! you see it is apparent.,968
Act II,Scene III,Saturninus,"Who found this letter? Tamora, was it you?",969
Act II,Scene III,Tamora,Andronicus himself did take it up.,970
Act II,Scene III,Titus Andronicus,"I did, my lord: yet let me be their bail;",971
Act II,Scene III,Titus Andronicus,"For, by my father's reverend tomb, I vow",972
Act II,Scene III,Titus Andronicus,They shall be ready at your highness' will,973
Act II,Scene III,Titus Andronicus,To answer their suspicion with their lives.,974
Act II,Scene III,Saturninus,Thou shalt not bail them: see thou follow me.,975
Act II,Scene III,Saturninus,"Some bring the murder'd body, some the murderers:",976
Act II,Scene III,Saturninus,Let them not speak a word; the guilt is plain;,977
Act II,Scene III,Saturninus,"For, by my soul, were there worse end than death,",978
Act II,Scene III,Saturninus,That end upon them should be executed.,979
Act II,Scene III,Tamora,"Andronicus, I will entreat the king;",980
Act II,Scene III,Tamora,Fear not thy sons; they shall do well enough.,981
Act II,Scene III,Titus Andronicus,"Come, Lucius, come; stay not to talk with them.",982
Act II,Scene III,[stage direction],Exeunt,NA
Act II,Scene IV,[stage direction],"Enter DEMETRIUS and CHIRON with LAVINIA, ravished; her hands cut off, and her tongue cut out",NA
Act II,Scene IV,Demetrius,"So, now go tell, an if thy tongue can speak,",983
Act II,Scene IV,Demetrius,Who 'twas that cut thy tongue and ravish'd thee.,984
Act II,Scene IV,Chiron,"Write down thy mind, bewray thy meaning so,",985
Act II,Scene IV,Chiron,An if thy stumps will let thee play the scribe.,986
Act II,Scene IV,Demetrius,"See, how with signs and tokens she can scrowl.",987
Act II,Scene IV,Chiron,"Go home, call for sweet water, wash thy hands.",988
Act II,Scene IV,Demetrius,"She hath no tongue to call, nor hands to wash;",989
Act II,Scene IV,Demetrius,And so let's leave her to her silent walks.,990
Act II,Scene IV,Chiron,"An 'twere my case, I should go hang myself.",991
Act II,Scene IV,Demetrius,If thou hadst hands to help thee knit the cord.,992
Act II,Scene IV,[stage direction],Exeunt DEMETRIUS and CHIRON,NA
Act II,Scene IV,[stage direction],Enter MARCUS,NA
Act II,Scene IV,Marcus,"Who is this? my niece, that flies away so fast!",993
Act II,Scene IV,Marcus,"Cousin, a word; where is your husband?",994
Act II,Scene IV,Marcus,"If I do dream, would all my wealth would wake me!",995
Act II,Scene IV,Marcus,"If I do wake, some planet strike me down,",996
Act II,Scene IV,Marcus,That I may slumber in eternal sleep!,997
Act II,Scene IV,Marcus,"Speak, gentle niece, what stern ungentle hands",998
Act II,Scene IV,Marcus,Have lopp'd and hew'd and made thy body bare,999
Act II,Scene IV,Marcus,"Of her two branches, those sweet ornaments,",1000
Act II,Scene IV,Marcus,"Whose circling shadows kings have sought to sleep in,",1001
Act II,Scene IV,Marcus,And might not gain so great a happiness,1002
Act II,Scene IV,Marcus,As have thy love? Why dost not speak to me?,1003
Act II,Scene IV,Marcus,"Alas, a crimson river of warm blood,",1004
Act II,Scene IV,Marcus,"Like to a bubbling fountain stirr'd with wind,",1005
Act II,Scene IV,Marcus,"Doth rise and fall between thy rosed lips,",1006
Act II,Scene IV,Marcus,Coming and going with thy honey breath.,1007
Act II,Scene IV,Marcus,"But, sure, some Tereus hath deflowered thee,",1008
Act II,Scene IV,Marcus,"And, lest thou shouldst detect him, cut thy tongue.",1009
Act II,Scene IV,Marcus,"Ah, now thou turn'st away thy face for shame!",1010
Act II,Scene IV,Marcus,"And, notwithstanding all this loss of blood,",1011
Act II,Scene IV,Marcus,"As from a conduit with three issuing spouts,",1012
Act II,Scene IV,Marcus,Yet do thy cheeks look red as Titan's face,1013
