act,scene,character,dialogue,line_number
Act I,Scene I,Morton,"Or what hath this bold enterprise brought forth,",230
Act I,Scene I,Morton,More than that being which was like to be?,231
Act I,Scene I,Lord Bardolph,We all that are engaged to this loss,232
Act I,Scene I,Lord Bardolph,Knew that we ventured on such dangerous seas,233
Act I,Scene I,Lord Bardolph,That if we wrought our life 'twas ten to one;,234
Act I,Scene I,Lord Bardolph,"And yet we ventured, for the gain proposed",235
Act I,Scene I,Lord Bardolph,Choked the respect of likely peril fear'd;,236
Act I,Scene I,Lord Bardolph,"And since we are o'erset, venture again.",237
Act I,Scene I,Lord Bardolph,"Come, we will all put forth, body and goods.",238
Act I,Scene I,Morton,"'Tis more than time: and, my most noble lord,",239
Act I,Scene I,Morton,"I hear for certain, and do speak the truth,",240
Act I,Scene I,Morton,The gentle Archbishop of York is up,241
Act I,Scene I,Morton,With well-appointed powers: he is a man,242
Act I,Scene I,Morton,Who with a double surety binds his followers.,243
Act I,Scene I,Morton,"My lord your son had only but the corpse,",244
Act I,Scene I,Morton,"But shadows and the shows of men, to fight;",245
Act I,Scene I,Morton,"For that same word, rebellion, did divide",246
Act I,Scene I,Morton,The action of their bodies from their souls;,247
Act I,Scene I,Morton,"And they did fight with queasiness, constrain'd,",248
Act I,Scene I,Morton,"As men drink potions, that their weapons only",249
Act I,Scene I,Morton,"Seem'd on our side; but, for their spirits and souls,",250
Act I,Scene I,Morton,"This word, rebellion, it had froze them up,",251
Act I,Scene I,Morton,As fish are in a pond. But now the bishop,252
Act I,Scene I,Morton,Turns insurrection to religion:,253
Act I,Scene I,Morton,"Supposed sincere and holy in his thoughts,",254
Act I,Scene I,Morton,He's followed both with body and with mind;,255
Act I,Scene I,Morton,And doth enlarge his rising with the blood,256
Act I,Scene I,Morton,"Of fair King Richard, scraped from Pomfret stones;",257
Act I,Scene I,Morton,Derives from heaven his quarrel and his cause;,258
Act I,Scene I,Morton,"Tells them he doth bestride a bleeding land,",259
Act I,Scene I,Morton,Gasping for life under great Bolingbroke;,260
Act I,Scene I,Morton,And more and less do flock to follow him.,261
Act I,Scene I,Northumberland,"I knew of this before; but, to speak truth,",262
Act I,Scene I,Northumberland,This present grief had wiped it from my mind.,263
Act I,Scene I,Northumberland,Go in with me; and counsel every man,264
Act I,Scene I,Northumberland,The aptest way for safety and revenge:,265
Act I,Scene I,Northumberland,"Get posts and letters, and make friends with speed:",266
Act I,Scene I,Northumberland,"Never so few, and never yet more need.",267
Act I,Scene I,[stage direction],Exeunt,NA
Act I,Scene II,[stage direction],"Enter FALSTAFF, with his Page bearing his sword and buckler",NA
Act I,Scene II,Falstaff,"Sirrah, you giant, what says the doctor to my water?",268
Act I,Scene II,Page,"He said, sir, the water itself was a good healthy",269
Act I,Scene II,Page,"water; but, for the party that owed it, he might",270
Act I,Scene II,Page,have more diseases than he knew for.,271
Act I,Scene II,Falstaff,Men of all sorts take a pride to gird at me: the,272
Act I,Scene II,Falstaff,"brain of this foolish-compounded clay, man, is not",273
Act I,Scene II,Falstaff,"able to invent anything that tends to laughter, more",274
Act I,Scene II,Falstaff,than I invent or is invented on me: I am not only,275
Act I,Scene II,Falstaff,"witty in myself, but the cause that wit is in other",276
Act I,Scene II,Falstaff,men. I do here walk before thee like a sow that,277
Act I,Scene II,Falstaff,hath overwhelmed all her litter but one. If the,278
Act I,Scene II,Falstaff,prince put thee into my service for any other reason,279
Act I,Scene II,Falstaff,"than to set me off, why then I have no judgment.",280
Act I,Scene II,Falstaff,"Thou whoreson mandrake, thou art fitter to be worn",281
Act I,Scene II,Falstaff,in my cap than to wait at my heels. I was never,282
Act I,Scene II,Falstaff,manned with an agate till now: but I will inset you,283
Act I,Scene II,Falstaff,"neither in gold nor silver, but in vile apparel, and",284
Act I,Scene II,Falstaff,"send you back again to your master, for a jewel,--",285
Act I,Scene II,Falstaff,"the juvenal, the prince your master, whose chin is",286
Act I,Scene II,Falstaff,not yet fledged. I will sooner have a beard grow in,287
Act I,Scene II,Falstaff,the palm of my hand than he shall get one on his,288
Act I,Scene II,Falstaff,cheek; and yet he will not stick to say his face is,289
Act I,Scene II,Falstaff,"a face-royal: God may finish it when he will, 'tis",290
Act I,Scene II,Falstaff,not a hair amiss yet: he may keep it still at a,291
Act I,Scene II,Falstaff,"face-royal, for a barber shall never earn sixpence",292
Act I,Scene II,Falstaff,out of it; and yet he'll be crowing as if he had,293
Act I,Scene II,Falstaff,writ man ever since his father was a bachelor. He,294
Act I,Scene II,Falstaff,"may keep his own grace, but he's almost out of mine,",295
Act I,Scene II,Falstaff,I can assure him. What said Master Dombledon about,296
Act I,Scene II,Falstaff,the satin for my short cloak and my slops?,297
Act I,Scene II,Page,"He said, sir, you should procure him better",298
Act I,Scene II,Page,assurance than Bardolph: he would not take his,299
Act I,Scene II,Page,band and yours; he liked not the security.,300
Act I,Scene II,Falstaff,"Let him be damned, like the glutton! pray God his",301
Act I,Scene II,Falstaff,tongue be hotter! A whoreson Achitophel! a rascally,302
Act I,Scene II,Falstaff,"yea-forsooth knave! to bear a gentleman in hand,",303
Act I,Scene II,Falstaff,and then stand upon security! The whoreson,304
Act I,Scene II,Falstaff,"smooth-pates do now wear nothing but high shoes, and",305
Act I,Scene II,Falstaff,bunches of keys at their girdles; and if a man is,306
Act I,Scene II,Falstaff,"through with them in honest taking up, then they",307
Act I,Scene II,Falstaff,must stand upon security. I had as lief they would,308
Act I,Scene II,Falstaff,put ratsbane in my mouth as offer to stop it with,309
Act I,Scene II,Falstaff,security. I looked a' should have sent me two and,310
Act I,Scene II,Falstaff,"twenty yards of satin, as I am a true knight, and he",311
Act I,Scene II,Falstaff,"sends me security. Well, he may sleep in security;",312
Act I,Scene II,Falstaff,"for he hath the horn of abundance, and the lightness",313
Act I,Scene II,Falstaff,of his wife shines through it: and yet cannot he,314
Act I,Scene II,Falstaff,"see, though he have his own lanthorn to light him.",315
Act I,Scene II,Falstaff,Where's Bardolph?,316
Act I,Scene II,Page,He's gone into Smithfield to buy your worship a horse.,317
Act I,Scene II,Falstaff,"I bought him in Paul's, and he'll buy me a horse in",318
Act I,Scene II,Falstaff,Smithfield: an I could get me but a wife in the,319
Act I,Scene II,Falstaff,"stews, I were manned, horsed, and wived.",320
Act I,Scene II,[stage direction],Enter the Lord Chief-Justice and Servant,NA
Act I,Scene II,Page,"Sir, here comes the nobleman that committed the",321
Act I,Scene II,Page,Prince for striking him about Bardolph.,322
Act I,Scene II,Falstaff,"Wait, close; I will not see him.",323
Act I,Scene II,Falstaff,Lord Chief-Justice	What's he that goes there?,324
Act I,Scene II,Servant,"Falstaff, an't please your lordship.",325
Act I,Scene II,Servant,Lord Chief-Justice	He that was in question for the robbery?,326
Act I,Scene II,Servant,"He, my lord: but he hath since done good service at",327
Act I,Scene II,Servant,"Shrewsbury; and, as I hear, is now going with some",328
Act I,Scene II,Servant,charge to the Lord John of Lancaster.,329
Act I,Scene II,Servant,"Lord Chief-Justice	What, to York? Call him back again.",330
Act I,Scene II,Servant,Sir John Falstaff!,331
Act I,Scene II,Falstaff,"Boy, tell him I am deaf.",332
Act I,Scene II,Page,You must speak louder; my master is deaf.,333
Act I,Scene II,Page,"Lord Chief-Justice	I am sure he is, to the hearing of any thing good.",334
Act I,Scene II,Page,"Go, pluck him by the elbow; I must speak with him.",335
Act I,Scene II,Servant,Sir John!,336
Act I,Scene II,Falstaff,"What! a young knave, and begging! Is there not",337
Act I,Scene II,Falstaff,wars? is there not employment? doth not the king,338
Act I,Scene II,Falstaff,lack subjects? do not the rebels need soldiers?,339
Act I,Scene II,Falstaff,"Though it be a shame to be on any side but one, it",340
Act I,Scene II,Falstaff,"is worse shame to beg than to be on the worst side,",341
Act I,Scene II,Falstaff,were it worse than the name of rebellion can tell,342
Act I,Scene II,Falstaff,how to make it.,343
Act I,Scene II,Servant,"You mistake me, sir.",344
Act I,Scene II,Falstaff,"Why, sir, did I say you were an honest man? setting",345
Act I,Scene II,Falstaff,"my knighthood and my soldiership aside, I had lied",346
Act I,Scene II,Falstaff,"in my throat, if I had said so.",347
Act I,Scene II,Servant,"I pray you, sir, then set your knighthood and our",348
Act I,Scene II,Servant,"soldiership aside; and give me leave to tell you,",349
Act I,Scene II,Servant,"you lie in your throat, if you say I am any other",350
Act I,Scene II,Servant,than an honest man.,351
Act I,Scene II,Falstaff,I give thee leave to tell me so! I lay aside that,352
Act I,Scene II,Falstaff,"which grows to me! if thou gettest any leave of me,",353
Act I,Scene II,Falstaff,"hang me; if thou takest leave, thou wert better be",354
Act I,Scene II,Falstaff,hanged. You hunt counter: hence! avaunt!,355
Act I,Scene II,Servant,"Sir, my lord would speak with you.",356
Act I,Scene II,Servant,"Lord Chief-Justice	Sir John Falstaff, a word with you.",357
Act I,Scene II,Falstaff,My good lord! God give your lordship good time of,358
Act I,Scene II,Falstaff,day. I am glad to see your lordship abroad: I heard,359
Act I,Scene II,Falstaff,say your lordship was sick: I hope your lordship,360
Act I,Scene II,Falstaff,"goes abroad by advice. Your lordship, though not",361
Act I,Scene II,Falstaff,"clean past your youth, hath yet some smack of age in",362
Act I,Scene II,Falstaff,"you, some relish of the saltness of time; and I must",363
Act I,Scene II,Falstaff,humbly beseech your lordship to have a reverent care,364
Act I,Scene II,Falstaff,of your health.,365
Act I,Scene II,Falstaff,"Lord Chief-Justice	Sir John, I sent for you before your expedition to",366
Act I,Scene II,Falstaff,Shrewsbury.,367
Act I,Scene II,Falstaff,"An't please your lordship, I hear his majesty is",368
Act I,Scene II,Falstaff,returned with some discomfort from Wales.,369
Act I,Scene II,Falstaff,Lord Chief-Justice	I talk not of his majesty: you would not come when,370
Act I,Scene II,Falstaff,I sent for you.,371
Act I,Scene II,Falstaff,"And I hear, moreover, his highness is fallen into",372
Act I,Scene II,Falstaff,this same whoreson apoplexy.,373
Act I,Scene II,Falstaff,"Lord Chief-Justice	Well, God mend him! I pray you, let me speak with",374
Act I,Scene II,Falstaff,you.,375
Act I,Scene II,Falstaff,"This apoplexy is, as I take it, a kind of lethargy,",376
Act I,Scene II,Falstaff,an't please your lordship; a kind of sleeping in the,377
Act I,Scene II,Falstaff,"blood, a whoreson tingling.",378
Act I,Scene II,Falstaff,Lord Chief-Justice	What tell you me of it? be it as it is.,379
Act I,Scene II,Falstaff,"It hath its original from much grief, from study and",380
Act I,Scene II,Falstaff,perturbation of the brain: I have read the cause of,381
Act I,Scene II,Falstaff,his effects in Galen: it is a kind of deafness.,382
Act I,Scene II,Falstaff,Lord Chief-Justice	I think you are fallen into the disease; for you,383
Act I,Scene II,Falstaff,hear not what I say to you.,384
Act I,Scene II,Falstaff,"Very well, my lord, very well: rather, an't please",385
Act I,Scene II,Falstaff,"you, it is the disease of not listening, the malady",386
Act I,Scene II,Falstaff,"of not marking, that I am troubled withal.",387
Act I,Scene II,Falstaff,Lord Chief-Justice	To punish you by the heels would amend the,388
Act I,Scene II,Falstaff,attention of your ears; and I care not if I do,389
Act I,Scene II,Falstaff,become your physician.,390
Act I,Scene II,Falstaff,"I am as poor as Job, my lord, but not so patient:",391
Act I,Scene II,Falstaff,your lordship may minister the potion of,392
Act I,Scene II,Falstaff,imprisonment to me in respect of poverty; but how,393
Act I,Scene II,Falstaff,should I be your patient to follow your,394
Act I,Scene II,Falstaff,"prescriptions, the wise may make some dram of a",395
Act I,Scene II,Falstaff,"scruple, or indeed a scruple itself.",396
Act I,Scene II,Falstaff,"Lord Chief-Justice	I sent for you, when there were matters against you",397
Act I,Scene II,Falstaff,"for your life, to come speak with me.",398
Act I,Scene II,Falstaff,As I was then advised by my learned counsel in the,399
Act I,Scene II,Falstaff,"laws of this land-service, I did not come.",400
Act I,Scene II,Falstaff,"Lord Chief-Justice	Well, the truth is, Sir John, you live in great infamy.",401
Act I,Scene II,Falstaff,He that buckles him in my belt cannot live in less.,402
Act I,Scene II,Falstaff,"Lord Chief-Justice	Your means are very slender, and your waste is great.",403
Act I,Scene II,Falstaff,I would it were otherwise; I would my means were,404
Act I,Scene II,Falstaff,"greater, and my waist slenderer.",405
Act I,Scene II,Falstaff,Lord Chief-Justice	You have misled the youthful prince.,406
Act I,Scene II,Falstaff,The young prince hath misled me: I am the fellow,407
Act I,Scene II,Falstaff,"with the great belly, and he my dog.",408
Act I,Scene II,Falstaff,"Lord Chief-Justice	Well, I am loath to gall a new-healed wound: your",409
Act I,Scene II,Falstaff,day's service at Shrewsbury hath a little gilded,410
Act I,Scene II,Falstaff,over your night's exploit on Gad's-hill: you may,411
Act I,Scene II,Falstaff,thank the unquiet time for your quiet o'er-posting,412
Act I,Scene II,Falstaff,that action.,413
