act,scene,character,dialogue,line_number
Act I,Scene I,[stage direction],"Flourish. Enter KING HENRY VI, CLIFFORD, NORTHUMBERLAND, WESTMORELAND, EXETER, and the rest",NA
Act I,Scene I,King Henry Vi,"My lords, look where the sturdy rebel sits,",50
Act I,Scene I,King Henry Vi,"Even in the chair of state: belike he means,",51
Act I,Scene I,King Henry Vi,"Back'd by the power of Warwick, that false peer,",52
Act I,Scene I,King Henry Vi,To aspire unto the crown and reign as king.,53
Act I,Scene I,King Henry Vi,"Earl of Northumberland, he slew thy father.",54
Act I,Scene I,King Henry Vi,"And thine, Lord Clifford; and you both have vow'd revenge",55
Act I,Scene I,King Henry Vi,"On him, his sons, his favourites and his friends.",56
Act I,Scene I,Northumberland,"If I be not, heavens be revenged on me!",57
Act I,Scene I,Clifford,The hope thereof makes Clifford mourn in steel.,58
Act I,Scene I,Westmoreland,"What, shall we suffer this? let's pluck him down:",59
Act I,Scene I,Westmoreland,My heart for anger burns; I cannot brook it.,60
Act I,Scene I,King Henry Vi,"Be patient, gentle Earl of Westmoreland.",61
Act I,Scene I,Clifford,"Patience is for poltroons, such as he:",62
Act I,Scene I,Clifford,"He durst not sit there, had your father lived.",63
Act I,Scene I,Clifford,"My gracious lord, here in the parliament",64
Act I,Scene I,Clifford,Let us assail the family of York.,65
Act I,Scene I,Northumberland,"Well hast thou spoken, cousin: be it so.",66
Act I,Scene I,King Henry Vi,"Ah, know you not the city favours them,",67
Act I,Scene I,King Henry Vi,And they have troops of soldiers at their beck?,68
Act I,Scene I,Exeter,"But when the duke is slain, they'll quickly fly.",69
Act I,Scene I,King Henry Vi,"Far be the thought of this from Henry's heart,",70
Act I,Scene I,King Henry Vi,To make a shambles of the parliament-house!,71
Act I,Scene I,King Henry Vi,"Cousin of Exeter, frowns, words and threats",72
Act I,Scene I,King Henry Vi,Shall be the war that Henry means to use.,73
Act I,Scene I,King Henry Vi,"Thou factious Duke of York, descend my throne,",74
Act I,Scene I,King Henry Vi,and kneel for grace and mercy at my feet;,75
Act I,Scene I,King Henry Vi,I am thy sovereign.,76
Act I,Scene I,York,I am thine.,77
Act I,Scene I,Exeter,"For shame, come down: he made thee Duke of York.",78
Act I,Scene I,York,"'Twas my inheritance, as the earldom was.",79
Act I,Scene I,Exeter,Thy father was a traitor to the crown.,80
Act I,Scene I,Warwick,"Exeter, thou art a traitor to the crown",81
Act I,Scene I,Warwick,In following this usurping Henry.,82
Act I,Scene I,Clifford,Whom should he follow but his natural king?,83
Act I,Scene I,Warwick,"True, Clifford; and that's Richard Duke of York.",84
Act I,Scene I,King Henry Vi,"And shall I stand, and thou sit in my throne?",85
Act I,Scene I,York,It must and shall be so: content thyself.,86
Act I,Scene I,Warwick,Be Duke of Lancaster; let him be king.,87
Act I,Scene I,Westmoreland,He is both king and Duke of Lancaster;,88
Act I,Scene I,Westmoreland,And that the Lord of Westmoreland shall maintain.,89
Act I,Scene I,Warwick,And Warwick shall disprove it. You forget,90
Act I,Scene I,Warwick,That we are those which chased you from the field,91
Act I,Scene I,Warwick,"And slew your fathers, and with colours spread",92
Act I,Scene I,Warwick,March'd through the city to the palace gates.,93
Act I,Scene I,Northumberland,"Yes, Warwick, I remember it to my grief;",94
Act I,Scene I,Northumberland,"And, by his soul, thou and thy house shall rue it.",95
Act I,Scene I,Westmoreland,"Plantagenet, of thee and these thy sons,",96
Act I,Scene I,Westmoreland,"Thy kinsman and thy friends, I'll have more lives",97
Act I,Scene I,Westmoreland,Than drops of blood were in my father's veins.,98
Act I,Scene I,Clifford,"Urge it no more; lest that, instead of words,",99
Act I,Scene I,Clifford,"I send thee, Warwick, such a messenger",100
Act I,Scene I,Clifford,As shall revenge his death before I stir.,101
Act I,Scene I,Warwick,Poor Clifford! how I scorn his worthless threats!,102
Act I,Scene I,York,Will you we show our title to the crown?,103
Act I,Scene I,York,"If not, our swords shall plead it in the field.",104
Act I,Scene I,King Henry Vi,"What title hast thou, traitor, to the crown?",105
Act I,Scene I,King Henry Vi,"Thy father was, as thou art, Duke of York;",106
Act I,Scene I,King Henry Vi,"Thy grandfather, Roger Mortimer, Earl of March:",107
Act I,Scene I,King Henry Vi,"I am the son of Henry the Fifth,",108
Act I,Scene I,King Henry Vi,Who made the Dauphin and the French to stoop,109
Act I,Scene I,King Henry Vi,And seized upon their towns and provinces.,110
Act I,Scene I,Warwick,"Talk not of France, sith thou hast lost it all.",111
Act I,Scene I,King Henry Vi,"The lord protector lost it, and not I:",112
Act I,Scene I,King Henry Vi,When I was crown'd I was but nine months old.,113
Act I,Scene I,Richard,"You are old enough now, and yet, methinks, you lose.",114
Act I,Scene I,Richard,"Father, tear the crown from the usurper's head.",115
Act I,Scene I,Edward,"Sweet father, do so; set it on your head.",116
Act I,Scene I,Montague,"Good brother, as thou lovest and honourest arms,",117
Act I,Scene I,Montague,Let's fight it out and not stand cavilling thus.,118
Act I,Scene I,Richard,"Sound drums and trumpets, and the king will fly.",119
Act I,Scene I,York,"Sons, peace!",120
Act I,Scene I,King Henry Vi,"Peace, thou! and give King Henry leave to speak.",121
Act I,Scene I,Warwick,"Plantagenet shall speak first: hear him, lords;",122
Act I,Scene I,Warwick,"And be you silent and attentive too,",123
Act I,Scene I,Warwick,For he that interrupts him shall not live.,124
Act I,Scene I,King Henry Vi,"Think'st thou that I will leave my kingly throne,",125
Act I,Scene I,King Henry Vi,Wherein my grandsire and my father sat?,126
Act I,Scene I,King Henry Vi,No: first shall war unpeople this my realm;,127
Act I,Scene I,King Henry Vi,"Ay, and their colours, often borne in France,",128
Act I,Scene I,King Henry Vi,"And now in England to our heart's great sorrow,",129
Act I,Scene I,King Henry Vi,"Shall be my winding-sheet. Why faint you, lords?",130
Act I,Scene I,King Henry Vi,"My title's good, and better far than his.",131
Act I,Scene I,Warwick,"Prove it, Henry, and thou shalt be king.",132
Act I,Scene I,King Henry Vi,Henry the Fourth by conquest got the crown.,133
Act I,Scene I,York,'Twas by rebellion against his king.,134
Act I,Scene I,King Henry Vi,[Aside]  I know not what to say; my title's weak.--,135
Act I,Scene I,King Henry Vi,"Tell me, may not a king adopt an heir?",136
Act I,Scene I,York,What then?,137
Act I,Scene I,King Henry Vi,"An if he may, then am I lawful king;",138
Act I,Scene I,King Henry Vi,"For Richard, in the view of many lords,",139
Act I,Scene I,King Henry Vi,"Resign'd the crown to Henry the Fourth,",140
Act I,Scene I,King Henry Vi,"Whose heir my father was, and I am his.",141
Act I,Scene I,York,"He rose against him, being his sovereign,",142
Act I,Scene I,York,And made him to resign his crown perforce.,143
Act I,Scene I,Warwick,"Suppose, my lords, he did it unconstrain'd,",144
Act I,Scene I,Warwick,Think you 'twere prejudicial to his crown?,145
Act I,Scene I,Exeter,No; for he could not so resign his crown,146
Act I,Scene I,Exeter,But that the next heir should succeed and reign.,147
Act I,Scene I,King Henry Vi,"Art thou against us, Duke of Exeter?",148
Act I,Scene I,Exeter,"His is the right, and therefore pardon me.",149
Act I,Scene I,York,"Why whisper you, my lords, and answer not?",150
Act I,Scene I,Exeter,My conscience tells me he is lawful king.,151
Act I,Scene I,King Henry Vi,"[Aside]  All will revolt from me, and turn to him.",152
Act I,Scene I,Northumberland,"Plantagenet, for all the claim thou lay'st,",153
Act I,Scene I,Northumberland,Think not that Henry shall be so deposed.,154
Act I,Scene I,Warwick,"Deposed he shall be, in despite of all.",155
Act I,Scene I,Northumberland,"Thou art deceived: 'tis not thy southern power,",156
Act I,Scene I,Northumberland,"Of Essex, Norfolk, Suffolk, nor of Kent,",157
Act I,Scene I,Northumberland,"Which makes thee thus presumptuous and proud,",158
Act I,Scene I,Northumberland,Can set the duke up in despite of me.,159
Act I,Scene I,Clifford,"King Henry, be thy title right or wrong,",160
Act I,Scene I,Clifford,Lord Clifford vows to fight in thy defence:,161
Act I,Scene I,Clifford,"May that ground gape and swallow me alive,",162
Act I,Scene I,Clifford,Where I shall kneel to him that slew my father!,163
Act I,Scene I,King Henry Vi,"O Clifford, how thy words revive my heart!",164
Act I,Scene I,York,"Henry of Lancaster, resign thy crown.",165
Act I,Scene I,York,"What mutter you, or what conspire you, lords?",166
Act I,Scene I,Warwick,"Do right unto this princely Duke of York,",167
Act I,Scene I,Warwick,"Or I will fill the house with armed men,",168
Act I,Scene I,Warwick,"And over the chair of state, where now he sits,",169
Act I,Scene I,Warwick,Write up his title with usurping blood.,170
Act I,Scene I,[stage direction],He stamps with his foot and the soldiers show themselves,NA
Act I,Scene I,King Henry Vi,"My Lord of Warwick, hear me but one word:",171
Act I,Scene I,King Henry Vi,Let me for this my life-time reign as king.,172
Act I,Scene I,York,"Confirm the crown to me and to mine heirs,",173
Act I,Scene I,York,And thou shalt reign in quiet while thou livest.,174
Act I,Scene I,King Henry Vi,"I am content: Richard Plantagenet,",175
Act I,Scene I,King Henry Vi,Enjoy the kingdom after my decease.,176
Act I,Scene I,Clifford,What wrong is this unto the prince your son!,177
Act I,Scene I,Warwick,What good is this to England and himself!,178
Act I,Scene I,Westmoreland,"Base, fearful and despairing Henry!",179
Act I,Scene I,Clifford,How hast thou injured both thyself and us!,180
Act I,Scene I,Westmoreland,I cannot stay to hear these articles.,181
Act I,Scene I,Northumberland,Nor I.,182
Act I,Scene I,Clifford,"Come, cousin, let us tell the queen these news.",183
Act I,Scene I,Westmoreland,"Farewell, faint-hearted and degenerate king,",184
Act I,Scene I,Westmoreland,In whose cold blood no spark of honour bides.,185
Act I,Scene I,Northumberland,"Be thou a prey unto the house of York,",186
Act I,Scene I,Northumberland,And die in bands for this unmanly deed!,187
Act I,Scene I,Clifford,"In dreadful war mayst thou be overcome,",188
Act I,Scene I,Clifford,Or live in peace abandon'd and despised!,189
Act I,Scene I,[stage direction],"Exeunt NORTHUMBERLAND, CLIFFORD, and WESTMORELAND",NA
Act I,Scene I,Warwick,"Turn this way, Henry, and regard them not.",190
Act I,Scene I,Exeter,They seek revenge and therefore will not yield.,191
Act I,Scene I,King Henry Vi,"Ah, Exeter!",192
Act I,Scene I,Warwick,"Why should you sigh, my lord?",193
Act I,Scene I,King Henry Vi,"Not for myself, Lord Warwick, but my son,",194
Act I,Scene I,King Henry Vi,Whom I unnaturally shall disinherit.,195
Act I,Scene I,King Henry Vi,But be it as it may: I here entail,196
Act I,Scene I,King Henry Vi,The crown to thee and to thine heirs for ever;,197
Act I,Scene I,King Henry Vi,"Conditionally, that here thou take an oath",198
Act I,Scene I,King Henry Vi,"To cease this civil war, and, whilst I live,",199
Act I,Scene I,King Henry Vi,"To honour me as thy king and sovereign,",200
Act I,Scene I,King Henry Vi,And neither by treason nor hostility,201
Act I,Scene I,King Henry Vi,To seek to put me down and reign thyself.,202
Act I,Scene I,York,This oath I willingly take and will perform.,203
Act I,Scene I,Warwick,Long live King Henry! Plantagenet embrace him.,204
Act I,Scene I,King Henry Vi,And long live thou and these thy forward sons!,205
Act I,Scene I,York,Now York and Lancaster are reconciled.,206
Act I,Scene I,Exeter,Accursed be he that seeks to make them foes!,207
Act I,Scene I,[stage direction],Sennet. Here they come down,NA
Act I,Scene I,York,"Farewell, my gracious lord; I'll to my castle.",208
Act I,Scene I,Warwick,And I'll keep London with my soldiers.,209
Act I,Scene I,Norfolk,And I to Norfolk with my followers.,210
Act I,Scene I,Montague,And I unto the sea from whence I came.,211
Act I,Scene I,[stage direction],"Exeunt YORK, EDWARD, EDMUND, GEORGE, RICHARD,  WARWICK, NORFOLK, MONTAGUE, their Soldiers, and Attendants",NA
Act I,Scene I,King Henry Vi,"And I, with grief and sorrow, to the court.",212
Act I,Scene I,[stage direction],Enter QUEEN MARGARET and PRINCE EDWARD,NA
Act I,Scene I,Exeter,"Here comes the queen, whose looks bewray her anger:",213
Act I,Scene I,Exeter,I'll steal away.,214
Act I,Scene I,King Henry Vi,"Exeter, so will I.",215
Act I,Scene I,Queen Margaret,"Nay, go not from me; I will follow thee.",216
Act I,Scene I,King Henry Vi,"Be patient, gentle queen, and I will stay.",217
Act I,Scene I,Queen Margaret,Who can be patient in such extremes?,218
Act I,Scene I,Queen Margaret,"Ah, wretched man! would I had died a maid",219
Act I,Scene I,Queen Margaret,"And never seen thee, never borne thee son,",220
Act I,Scene I,Queen Margaret,Seeing thou hast proved so unnatural a father,221
Act I,Scene I,Queen Margaret,Hath he deserved to lose his birthright thus?,222
Act I,Scene I,Queen Margaret,"Hadst thou but loved him half so well as I,",223
Act I,Scene I,Queen Margaret,"Or felt that pain which I did for him once,",224
Act I,Scene I,Queen Margaret,"Or nourish'd him as I did with my blood,",225
Act I,Scene I,Queen Margaret,"Thou wouldst have left thy dearest heart-blood there,",226
Act I,Scene I,Queen Margaret,Rather than have that savage duke thine heir,227
Act I,Scene I,Queen Margaret,And disinherited thine only son.,228
Act I,Scene I,Prince Edward,"Father, you cannot disinherit me:",229
Act I,Scene I,Prince Edward,"If you be king, why should not I succeed?",230
Act I,Scene I,King Henry Vi,"Pardon me, Margaret; pardon me, sweet son:",231
Act I,Scene I,King Henry Vi,The Earl of Warwick and the duke enforced me.,232
Act I,Scene I,Queen Margaret,"Enforced thee! art thou king, and wilt be forced?",233
Act I,Scene I,Queen Margaret,"I shame to hear thee speak. Ah, timorous wretch!",234
Act I,Scene I,Queen Margaret,"Thou hast undone thyself, thy son and me;",235
Act I,Scene I,Queen Margaret,And given unto the house of York such head,236
Act I,Scene I,Queen Margaret,As thou shalt reign but by their sufferance.,237
Act I,Scene I,Queen Margaret,"To entail him and his heirs unto the crown,",238
Act I,Scene I,Queen Margaret,"What is it, but to make thy sepulchre",239
Act I,Scene I,Queen Margaret,And creep into it far before thy time?,240
Act I,Scene I,Queen Margaret,Warwick is chancellor and the lord of Calais;,241
Act I,Scene I,Queen Margaret,Stern Falconbridge commands the narrow seas;,242
Act I,Scene I,Queen Margaret,The duke is made protector of the realm;,243
Act I,Scene I,Queen Margaret,And yet shalt thou be safe? such safety finds,244
Act I,Scene I,Queen Margaret,The trembling lamb environed with wolves.,245
Act I,Scene I,Queen Margaret,"Had I been there, which am a silly woman,",246
Act I,Scene I,Queen Margaret,The soldiers should have toss'd me on their pikes,247
Act I,Scene I,Queen Margaret,Before I would have granted to that act.,248
Act I,Scene I,Queen Margaret,But thou preferr'st thy life before thine honour:,249
Act I,Scene I,Queen Margaret,"And seeing thou dost, I here divorce myself",250
Act I,Scene I,Queen Margaret,"Both from thy table, Henry, and thy bed,",251
Act I,Scene I,Queen Margaret,Until that act of parliament be repeal'd,252
Act I,Scene I,Queen Margaret,Whereby my son is disinherited.,253
Act I,Scene I,Queen Margaret,The northern lords that have forsworn thy colours,254
Act I,Scene I,Queen Margaret,"Will follow mine, if once they see them spread;",255
Act I,Scene I,Queen Margaret,"And spread they shall be, to thy foul disgrace",256
Act I,Scene I,Queen Margaret,And utter ruin of the house of York.,257
Act I,Scene I,Queen Margaret,"Thus do I leave thee. Come, son, let's away;",258
Act I,Scene I,Queen Margaret,"Our army is ready; come, we'll after them.",259
Act I,Scene I,King Henry Vi,"Stay, gentle Margaret, and hear me speak.",260
Act I,Scene I,Queen Margaret,Thou hast spoke too much already: get thee gone.,261
Act I,Scene I,King Henry Vi,"Gentle son Edward, thou wilt stay with me?",262
Act I,Scene I,Queen Margaret,"Ay, to be murder'd by his enemies.",263
Act I,Scene I,Prince Edward,When I return with victory from the field,264
Act I,Scene I,Prince Edward,I'll see your grace: till then I'll follow her.,265
Act I,Scene I,Queen Margaret,"Come, son, away; we may not linger thus.",266
Act I,Scene I,[stage direction],Exeunt QUEEN MARGARET and PRINCE EDWARD,NA
Act I,Scene I,King Henry Vi,Poor queen! how love to me and to her son,267
Act I,Scene I,King Henry Vi,Hath made her break out into terms of rage!,268
Act I,Scene I,King Henry Vi,"Revenged may she be on that hateful duke,",269
Act I,Scene I,King Henry Vi,"Whose haughty spirit, winged with desire,",270
Act I,Scene I,King Henry Vi,"Will cost my crown, and like an empty eagle",271
Act I,Scene I,King Henry Vi,Tire on the flesh of me and of my son!,272
Act I,Scene I,King Henry Vi,The loss of those three lords torments my heart:,273
Act I,Scene I,King Henry Vi,I'll write unto them and entreat them fair.,274
Act I,Scene I,King Henry Vi,"Come, cousin you shall be the messenger.",275
Act I,Scene I,Exeter,"And I, I hope, shall reconcile them all.",276
Act I,Scene I,[stage direction],Exeunt,NA
Act I,Scene II,[stage direction],"Enter RICHARD, EDWARD, and MONTAGUE",NA
Act I,Scene II,Richard,"Brother, though I be youngest, give me leave.",277
Act I,Scene II,Edward,"No, I can better play the orator.",278
Act I,Scene II,Montague,But I have reasons strong and forcible.,279
Act I,Scene II,[stage direction],Enter YORK,NA
Act I,Scene II,York,"Why, how now, sons and brother! at a strife?",280
Act I,Scene II,York,What is your quarrel? how began it first?,281
Act I,Scene II,Edward,"No quarrel, but a slight contention.",282
Act I,Scene II,York,About what?,283
Act I,Scene II,Richard,About that which concerns your grace and us;,284
Act I,Scene II,Richard,"The crown of England, father, which is yours.",285
Act I,Scene II,York,Mine boy? not till King Henry be dead.,286
Act I,Scene II,Richard,Your right depends not on his life or death.,287
Act I,Scene II,Edward,"Now you are heir, therefore enjoy it now:",288
Act I,Scene II,Edward,"By giving the house of Lancaster leave to breathe,",289
Act I,Scene II,Edward,"It will outrun you, father, in the end.",290
Act I,Scene II,York,I took an oath that he should quietly reign.,291
Act I,Scene II,Edward,But for a kingdom any oath may be broken:,292
Act I,Scene II,Edward,I would break a thousand oaths to reign one year.,293
Act I,Scene II,Richard,No; God forbid your grace should be forsworn.,294
Act I,Scene II,York,"I shall be, if I claim by open war.",295
Act I,Scene II,Richard,"I'll prove the contrary, if you'll hear me speak.",296
Act I,Scene II,York,"Thou canst not, son; it is impossible.",297
Act I,Scene II,Richard,"An oath is of no moment, being not took",298
Act I,Scene II,Richard,"Before a true and lawful magistrate,",299
Act I,Scene II,Richard,That hath authority over him that swears:,300
Act I,Scene II,Richard,"Henry had none, but did usurp the place;",301
Act I,Scene II,Richard,"Then, seeing 'twas he that made you to depose,",302
Act I,Scene II,Richard,"Your oath, my lord, is vain and frivolous.",303
Act I,Scene II,Richard,"Therefore, to arms! And, father, do but think",304
Act I,Scene II,Richard,How sweet a thing it is to wear a crown;,305
Act I,Scene II,Richard,Within whose circuit is Elysium,306
Act I,Scene II,Richard,And all that poets feign of bliss and joy.,307
Act I,Scene II,Richard,Why do we finger thus? I cannot rest,308
Act I,Scene II,Richard,Until the white rose that I wear be dyed,309
Act I,Scene II,Richard,Even in the lukewarm blood of Henry's heart.,310
Act I,Scene II,York,"Richard, enough; I will be king, or die.",311
Act I,Scene II,York,"Brother, thou shalt to London presently,",312
Act I,Scene II,York,And whet on Warwick to this enterprise.,313
Act I,Scene II,York,"Thou, Richard, shalt to the Duke of Norfolk,",314
Act I,Scene II,York,And tell him privily of our intent.,315
Act I,Scene II,York,"You Edward, shall unto my Lord Cobham,",316
Act I,Scene II,York,With whom the Kentishmen will willingly rise:,317
Act I,Scene II,York,"In them I trust; for they are soldiers,",318
Act I,Scene II,York,"Witty, courteous, liberal, full of spirit.",319
Act I,Scene II,York,"While you are thus employ'd, what resteth more,",320
Act I,Scene II,York,"But that I seek occasion how to rise,",321
Act I,Scene II,York,"And yet the king not privy to my drift,",322
Act I,Scene II,York,Nor any of the house of Lancaster?,323
Act I,Scene II,[stage direction],Enter a Messenger,NA
Act I,Scene II,York,"But, stay: what news? Why comest thou in such post?",324
Act I,Scene II,Messenger,The queen with all the northern earls and lords,325
Act I,Scene II,Messenger,Intend here to besiege you in your castle:,326
Act I,Scene II,Messenger,She is hard by with twenty thousand men;,327
Act I,Scene II,Messenger,"And therefore fortify your hold, my lord.",328
Act I,Scene II,York,"Ay, with my sword. What! think'st thou that we fear them?",329
Act I,Scene II,York,"Edward and Richard, you shall stay with me;",330
Act I,Scene II,York,My brother Montague shall post to London:,331
Act I,Scene II,York,"Let noble Warwick, Cobham, and the rest,",332
Act I,Scene II,York,"Whom we have left protectors of the king,",333
Act I,Scene II,York,"With powerful policy strengthen themselves,",334
Act I,Scene II,York,And trust not simple Henry nor his oaths.,335
Act I,Scene II,Montague,"Brother, I go; I'll win them, fear it not:",336
Act I,Scene II,Montague,And thus most humbly I do take my leave.,337
Act I,Scene II,[stage direction],Exit,NA
Act I,Scene II,[stage direction],Enter JOHN MORTIMER and HUGH MORTIMER,NA
Act I,Scene II,Montague,"Sir John and Sir Hugh Mortimer, mine uncles,",338
Act I,Scene II,Montague,You are come to Sandal in a happy hour;,339
Act I,Scene II,Montague,The army of the queen mean to besiege us.,340
Act I,Scene II,John Mortimer,She shall not need; we'll meet her in the field.,341
Act I,Scene II,York,"What, with five thousand men?",342
Act I,Scene II,Richard,"Ay, with five hundred, father, for a need:",343
Act I,Scene II,Richard,A woman's general; what should we fear?,344
Act I,Scene II,[stage direction],A march afar off,NA
Act I,Scene II,Edward,"I hear their drums: let's set our men in order,",345
Act I,Scene II,Edward,And issue forth and bid them battle straight.,346
Act I,Scene II,York,"Five men to twenty! though the odds be great,",347
Act I,Scene II,York,"I doubt not, uncle, of our victory.",348
Act I,Scene II,York,"Many a battle have I won in France,",349
Act I,Scene II,York,When as the enemy hath been ten to one:,350
Act I,Scene II,York,Why should I not now have the like success?,351
Act I,Scene II,[stage direction],Alarum. Exeunt,NA
Act I,Scene III,[stage direction],Alarums. Enter RUTLAND and his Tutor,NA
Act I,Scene III,Rutland,"Ah, whither shall I fly to 'scape their hands?",352
Act I,Scene III,Rutland,"Ah, tutor, look where bloody Clifford comes!",353
Act I,Scene III,[stage direction],Enter CLIFFORD and Soldiers,NA
Act I,Scene III,Clifford,"Chaplain, away! thy priesthood saves thy life.",354
Act I,Scene III,Clifford,"As for the brat of this accursed duke,",355
Act I,Scene III,Clifford,"Whose father slew my father, he shall die.",356
Act I,Scene III,Tutor,"And I, my lord, will bear him company.",357
Act I,Scene III,Clifford,"Soldiers, away with him!",358
Act I,Scene III,Tutor,"Ah, Clifford, murder not this innocent child,",359
Act I,Scene III,Tutor,Lest thou be hated both of God and man!,360
Act I,Scene III,[stage direction],"Exit, dragged off by Soldiers",NA
Act I,Scene III,Clifford,How now! is he dead already? or is it fear,361
Act I,Scene III,Clifford,That makes him close his eyes? I'll open them.,362
Act I,Scene III,Rutland,So looks the pent-up lion o'er the wretch,363
Act I,Scene III,Rutland,That trembles under his devouring paws;,364
Act I,Scene III,Rutland,"And so he walks, insulting o'er his prey,",365
Act I,Scene III,Rutland,"And so he comes, to rend his limbs asunder.",366
Act I,Scene III,Rutland,"Ah, gentle Clifford, kill me with thy sword,",367
Act I,Scene III,Rutland,And not with such a cruel threatening look.,368
Act I,Scene III,Rutland,"Sweet Clifford, hear me speak before I die.",369
Act I,Scene III,Rutland,I am too mean a subject for thy wrath:,370
Act I,Scene III,Rutland,"Be thou revenged on men, and let me live.",371
Act I,Scene III,Clifford,"In vain thou speak'st, poor boy; my father's blood",372
Act I,Scene III,Clifford,Hath stopp'd the passage where thy words should enter.,373
Act I,Scene III,Rutland,Then let my father's blood open it again:,374
Act I,Scene III,Rutland,"He is a man, and, Clifford, cope with him.",375
Act I,Scene III,Clifford,"Had thy brethren here, their lives and thine",376
Act I,Scene III,Clifford,Were not revenge sufficient for me;,377
Act I,Scene III,Clifford,"No, if I digg'd up thy forefathers' graves",378
Act I,Scene III,Clifford,"And hung their rotten coffins up in chains,",379
Act I,Scene III,Clifford,"It could not slake mine ire, nor ease my heart.",380
Act I,Scene III,Clifford,The sight of any of the house of York,381
Act I,Scene III,Clifford,Is as a fury to torment my soul;,382
Act I,Scene III,Clifford,And till I root out their accursed line,383
Act I,Scene III,Clifford,"And leave not one alive, I live in hell.",384
Act I,Scene III,Clifford,Therefore--,385
Act I,Scene III,[stage direction],Lifting his hand,NA
Act I,Scene III,Rutland,"O, let me pray before I take my death!",386
Act I,Scene III,Rutland,"To thee I pray; sweet Clifford, pity me!",387
Act I,Scene III,Clifford,Such pity as my rapier's point affords.,388
Act I,Scene III,Rutland,I never did thee harm: why wilt thou slay me?,389
Act I,Scene III,Clifford,Thy father hath.,390
Act I,Scene III,Rutland,But 'twas ere I was born.,391
Act I,Scene III,Rutland,"Thou hast one son; for his sake pity me,",392
Act I,Scene III,Rutland,"Lest in revenge thereof, sith God is just,",393
Act I,Scene III,Rutland,He be as miserably slain as I.,394
Act I,Scene III,Rutland,"Ah, let me live in prison all my days;",395
