act,scene,character,dialogue,line_number
NA,Scene II,Lord,Thy hounds shall make the welkin answer them,183
NA,Scene II,Lord,And fetch shrill echoes from the hollow earth.,184
NA,Scene II,First Servant,Say thou wilt course; thy greyhounds are as swift,185
NA,Scene II,First Servant,"As breathed stags, ay, fleeter than the roe.",186
NA,Scene II,Second Servant,Dost thou love pictures? we will fetch thee straight,187
NA,Scene II,Second Servant,"Adonis painted by a running brook,",188
NA,Scene II,Second Servant,"And Cytherea all in sedges hid,",189
NA,Scene II,Second Servant,"Which seem to move and wanton with her breath,",190
NA,Scene II,Second Servant,Even as the waving sedges play with wind.,191
NA,Scene II,Lord,"We'll show thee Io as she was a maid,",192
NA,Scene II,Lord,"And how she was beguiled and surprised,",193
NA,Scene II,Lord,As lively painted as the deed was done.,194
NA,Scene II,Third Servant,"Or Daphne roaming through a thorny wood,",195
NA,Scene II,Third Servant,"Scratching her legs that one shall swear she bleeds,",196
NA,Scene II,Third Servant,"And at that sight shall sad Apollo weep,",197
NA,Scene II,Third Servant,So workmanly the blood and tears are drawn.,198
NA,Scene II,Lord,"Thou art a lord, and nothing but a lord:",199
NA,Scene II,Lord,Thou hast a lady far more beautiful,200
NA,Scene II,Lord,Than any woman in this waning age.,201
NA,Scene II,First Servant,And till the tears that she hath shed for thee,202
NA,Scene II,First Servant,"Like envious floods o'er-run her lovely face,",203
NA,Scene II,First Servant,She was the fairest creature in the world;,204
NA,Scene II,First Servant,And yet she is inferior to none.,205
NA,Scene II,Sly,Am I a lord? and have I such a lady?,206
NA,Scene II,Sly,Or do I dream? or have I dream'd till now?,207
NA,Scene II,Sly,"I do not sleep: I see, I hear, I speak;",208
NA,Scene II,Sly,I smell sweet savours and I feel soft things:,209
NA,Scene II,Sly,"Upon my life, I am a lord indeed",210
NA,Scene II,Sly,And not a tinker nor Christophero Sly.,211
NA,Scene II,Sly,"Well, bring our lady hither to our sight;",212
NA,Scene II,Sly,"And once again, a pot o' the smallest ale.",213
NA,Scene II,Second Servant,Will't please your mightiness to wash your hands?,214
NA,Scene II,Second Servant,"O, how we joy to see your wit restored!",215
NA,Scene II,Second Servant,"O, that once more you knew but what you are!",216
NA,Scene II,Second Servant,These fifteen years you have been in a dream;,217
NA,Scene II,Second Servant,"Or when you waked, so waked as if you slept.",218
NA,Scene II,Sly,"These fifteen years! by my fay, a goodly nap.",219
NA,Scene II,Sly,But did I never speak of all that time?,220
NA,Scene II,First Servant,"O, yes, my lord, but very idle words:",221
NA,Scene II,First Servant,"For though you lay here in this goodly chamber,",222
NA,Scene II,First Servant,Yet would you say ye were beaten out of door;,223
NA,Scene II,First Servant,And rail upon the hostess of the house;,224
NA,Scene II,First Servant,"And say you would present her at the leet,",225
NA,Scene II,First Servant,Because she brought stone jugs and no seal'd quarts:,226
NA,Scene II,First Servant,Sometimes you would call out for Cicely Hacket.,227
NA,Scene II,Sly,"Ay, the woman's maid of the house.",228
NA,Scene II,Third Servant,"Why, sir, you know no house nor no such maid,",229
NA,Scene II,Third Servant,"Nor no such men as you have reckon'd up,",230
NA,Scene II,Third Servant,As Stephen Sly and did John Naps of Greece,231
NA,Scene II,Third Servant,And Peter Turph and Henry Pimpernell,232
NA,Scene II,Third Servant,And twenty more such names and men as these,233
NA,Scene II,Third Servant,Which never were nor no man ever saw.,234
NA,Scene II,Sly,Now Lord be thanked for my good amends!,235
NA,Scene II,All,Amen.,236
NA,Scene II,Sly,I thank thee: thou shalt not lose by it.,237
NA,Scene II,[stage direction],"Enter the Page as a lady, with attendants",NA
NA,Scene II,Page,How fares my noble lord?,238
NA,Scene II,Sly,"Marry, I fare well for here is cheer enough.",239
NA,Scene II,Sly,Where is my wife?,240
NA,Scene II,Page,"Here, noble lord: what is thy will with her?",241
NA,Scene II,Sly,Are you my wife and will not call me husband?,242
NA,Scene II,Sly,My men should call me 'lord:' I am your goodman.,243
NA,Scene II,Page,"My husband and my lord, my lord and husband;",244
NA,Scene II,Page,I am your wife in all obedience.,245
NA,Scene II,Sly,I know it well. What must I call her?,246
NA,Scene II,Lord,Madam.,247
NA,Scene II,Sly,"Al'ce madam, or Joan madam?",248
NA,Scene II,Lord,"'Madam,' and nothing else: so lords",249
NA,Scene II,Lord,call ladies.,250
NA,Scene II,Sly,"Madam wife, they say that I have dream'd",251
NA,Scene II,Sly,And slept above some fifteen year or more.,252
NA,Scene II,Page,"Ay, and the time seems thirty unto me,",253
NA,Scene II,Page,Being all this time abandon'd from your bed.,254
NA,Scene II,Sly,"'Tis much. Servants, leave me and her alone.",255
NA,Scene II,Sly,"Madam, undress you and come now to bed.",256
NA,Scene II,Page,"Thrice noble lord, let me entreat of you",257
NA,Scene II,Page,"To pardon me yet for a night or two,",258
NA,Scene II,Page,"Or, if not so, until the sun be set:",259
NA,Scene II,Page,"For your physicians have expressly charged,",260
NA,Scene II,Page,"In peril to incur your former malady,",261
NA,Scene II,Page,That I should yet absent me from your bed:,262
NA,Scene II,Page,I hope this reason stands for my excuse.,263
NA,Scene II,Sly,"Ay, it stands so that I may hardly",264
NA,Scene II,Sly,tarry so long. But I would be loath to fall into,265
NA,Scene II,Sly,my dreams again: I will therefore tarry in,266
NA,Scene II,Sly,despite of the flesh and the blood.,267
NA,Scene II,[stage direction],Enter a Messenger,NA
NA,Scene II,Messenger,"Your honour's players, heating your amendment,",268
NA,Scene II,Messenger,Are come to play a pleasant comedy;,269
NA,Scene II,Messenger,"For so your doctors hold it very meet,",270
NA,Scene II,Messenger,"Seeing too much sadness hath congeal'd your blood,",271
NA,Scene II,Messenger,And melancholy is the nurse of frenzy:,272
NA,Scene II,Messenger,Therefore they thought it good you hear a play,273
NA,Scene II,Messenger,"And frame your mind to mirth and merriment,",274
NA,Scene II,Messenger,Which bars a thousand harms and lengthens life.,275
NA,Scene II,Sly,"Marry, I will, let them play it. Is not a",276
NA,Scene II,Sly,comondy a Christmas gambold or a tumbling-trick?,277
NA,Scene II,Page,"No, my good lord; it is more pleasing stuff.",278
NA,Scene II,Sly,"What, household stuff?",279
NA,Scene II,Page,It is a kind of history.,280
NA,Scene II,Sly,"Well, well see't. Come, madam wife, sit by my side",281
NA,Scene II,Sly,and let the world slip: we shall ne'er be younger.,282
NA,Scene II,[stage direction],Flourish,NA
Act I,Scene I,[stage direction],Enter LUCENTIO and his man TRANIO,NA
Act I,Scene I,Lucentio,"Tranio, since for the great desire I had",283
Act I,Scene I,Lucentio,"To see fair Padua, nursery of arts,",284
Act I,Scene I,Lucentio,"I am arrived for fruitful Lombardy,",285
Act I,Scene I,Lucentio,The pleasant garden of great Italy;,286
Act I,Scene I,Lucentio,And by my father's love and leave am arm'd,287
Act I,Scene I,Lucentio,"With his good will and thy good company,",288
Act I,Scene I,Lucentio,"My trusty servant, well approved in all,",289
Act I,Scene I,Lucentio,Here let us breathe and haply institute,290
Act I,Scene I,Lucentio,A course of learning and ingenious studies.,291
Act I,Scene I,Lucentio,Pisa renown'd for grave citizens,292
Act I,Scene I,Lucentio,"Gave me my being and my father first,",293
Act I,Scene I,Lucentio,"A merchant of great traffic through the world,",294
Act I,Scene I,Lucentio,Vincetino come of Bentivolii.,295
Act I,Scene I,Lucentio,Vincetino's son brought up in Florence,296
Act I,Scene I,Lucentio,"It shall become to serve all hopes conceived,",297
Act I,Scene I,Lucentio,To deck his fortune with his virtuous deeds:,298
Act I,Scene I,Lucentio,"And therefore, Tranio, for the time I study,",299
Act I,Scene I,Lucentio,Virtue and that part of philosophy,300
Act I,Scene I,Lucentio,Will I apply that treats of happiness,301
Act I,Scene I,Lucentio,By virtue specially to be achieved.,302
Act I,Scene I,Lucentio,Tell me thy mind; for I have Pisa left,303
Act I,Scene I,Lucentio,"And am to Padua come, as he that leaves",304
Act I,Scene I,Lucentio,A shallow plash to plunge him in the deep,305
Act I,Scene I,Lucentio,And with satiety seeks to quench his thirst.,306
Act I,Scene I,Tranio,"Mi perdonato, gentle master mine,",307
Act I,Scene I,Tranio,I am in all affected as yourself;,308
Act I,Scene I,Tranio,Glad that you thus continue your resolve,309
Act I,Scene I,Tranio,To suck the sweets of sweet philosophy.,310
Act I,Scene I,Tranio,"Only, good master, while we do admire",311
Act I,Scene I,Tranio,"This virtue and this moral discipline,",312
Act I,Scene I,Tranio,"Let's be no stoics nor no stocks, I pray;",313
Act I,Scene I,Tranio,Or so devote to Aristotle's cheques,314
Act I,Scene I,Tranio,As Ovid be an outcast quite abjured:,315
Act I,Scene I,Tranio,Balk logic with acquaintance that you have,316
Act I,Scene I,Tranio,And practise rhetoric in your common talk;,317
Act I,Scene I,Tranio,Music and poesy use to quicken you;,318
Act I,Scene I,Tranio,"The mathematics and the metaphysics,",319
Act I,Scene I,Tranio,Fall to them as you find your stomach serves you;,320
Act I,Scene I,Tranio,No profit grows where is no pleasure ta'en:,321
Act I,Scene I,Tranio,"In brief, sir, study what you most affect.",322
Act I,Scene I,Lucentio,"Gramercies, Tranio, well dost thou advise.",323
Act I,Scene I,Lucentio,"If, Biondello, thou wert come ashore,",324
Act I,Scene I,Lucentio,"We could at once put us in readiness,",325
Act I,Scene I,Lucentio,And take a lodging fit to entertain,326
Act I,Scene I,Lucentio,Such friends as time in Padua shall beget.,327
Act I,Scene I,Lucentio,But stay a while: what company is this?,328
Act I,Scene I,Tranio,"Master, some show to welcome us to town.",329
Act I,Scene I,[stage direction],"Enter BAPTISTA, KATHARINA, BIANCA, GREMIO, and HORTENSIO. LUCENTIO and TRANIO stand by",NA
Act I,Scene I,Baptista,"Gentlemen, importune me no farther,",330
Act I,Scene I,Baptista,For how I firmly am resolved you know;,331
Act I,Scene I,Baptista,"That is, not bestow my youngest daughter",332
Act I,Scene I,Baptista,Before I have a husband for the elder:,333
Act I,Scene I,Baptista,"If either of you both love Katharina,",334
Act I,Scene I,Baptista,"Because I know you well and love you well,",335
Act I,Scene I,Baptista,Leave shall you have to court her at your pleasure.,336
Act I,Scene I,Gremio,[Aside]  To cart her rather: she's too rough for me.,337
Act I,Scene I,Gremio,"There, There, Hortensio, will you any wife?",338
Act I,Scene I,Katharina,"I pray you, sir, is it your will",339
Act I,Scene I,Katharina,To make a stale of me amongst these mates?,340
Act I,Scene I,Hortensio,"Mates, maid! how mean you that? no mates for you,",341
Act I,Scene I,Hortensio,"Unless you were of gentler, milder mould.",342
Act I,Scene I,Katharina,"I'faith, sir, you shall never need to fear:",343
Act I,Scene I,Katharina,I wis it is not half way to her heart;,344
Act I,Scene I,Katharina,"But if it were, doubt not her care should be",345
Act I,Scene I,Katharina,To comb your noddle with a three-legg'd stool,346
Act I,Scene I,Katharina,And paint your face and use you like a fool.,347
Act I,Scene I,Hortensia,"From all such devils, good Lord deliver us!",348
Act I,Scene I,Gremio,"And me too, good Lord!",349
Act I,Scene I,Tranio,"Hush, master! here's some good pastime toward:",350
Act I,Scene I,Tranio,That wench is stark mad or wonderful froward.,351
Act I,Scene I,Lucentio,But in the other's silence do I see,352
Act I,Scene I,Lucentio,Maid's mild behavior and sobriety.,353
Act I,Scene I,Lucentio,"Peace, Tranio!",354
Act I,Scene I,Tranio,"Well said, master; mum! and gaze your fill.",355
Act I,Scene I,Baptista,"Gentlemen, that I may soon make good",356
Act I,Scene I,Baptista,"What I have said, Bianca, get you in:",357
Act I,Scene I,Baptista,"And let it not displease thee, good Bianca,",358
Act I,Scene I,Baptista,"For I will love thee ne'er the less, my girl.",359
Act I,Scene I,Katharina,A pretty peat! it is best,360
Act I,Scene I,Katharina,"Put finger in the eye, an she knew why.",361
Act I,Scene I,Bianca,"Sister, content you in my discontent.",362
Act I,Scene I,Bianca,"Sir, to your pleasure humbly I subscribe:",363
Act I,Scene I,Bianca,"My books and instruments shall be my company,",364
Act I,Scene I,Bianca,On them to took and practise by myself.,365
Act I,Scene I,Lucentio,"Hark, Tranio! thou may'st hear Minerva speak.",366
Act I,Scene I,Hortensio,"Signior Baptista, will you be so strange?",367
Act I,Scene I,Hortensio,Sorry am I that our good will effects,368
Act I,Scene I,Hortensio,Bianca's grief.,369
Act I,Scene I,Gremio,"Why will you mew her up,",370
Act I,Scene I,Gremio,"Signior Baptista, for this fiend of hell,",371
Act I,Scene I,Gremio,And make her bear the penance of her tongue?,372
Act I,Scene I,Baptista,"Gentlemen, content ye; I am resolved:",373
Act I,Scene I,Baptista,"Go in, Bianca:",374
Act I,Scene I,[stage direction],Exit BIANCA,NA
Act I,Scene I,Baptista,And for I know she taketh most delight,375
Act I,Scene I,Baptista,"In music, instruments and poetry,",376
Act I,Scene I,Baptista,"Schoolmasters will I keep within my house,",377
