act,scene,character,dialogue,line_number
Act III,Scene I,King Henry V,Like the brass cannon; let the brow o'erwhelm it,1062
Act III,Scene I,King Henry V,As fearfully as doth a galled rock,1063
Act III,Scene I,King Henry V,"O'erhang and jutty his confounded base,",1064
Act III,Scene I,King Henry V,Swill'd with the wild and wasteful ocean.,1065
Act III,Scene I,King Henry V,"Now set the teeth and stretch the nostril wide,",1066
Act III,Scene I,King Henry V,Hold hard the breath and bend up every spirit,1067
Act III,Scene I,King Henry V,"To his full height. On, on, you noblest English.",1068
Act III,Scene I,King Henry V,Whose blood is fet from fathers of war-proof!,1069
Act III,Scene I,King Henry V,"Fathers that, like so many Alexanders,",1070
Act III,Scene I,King Henry V,Have in these parts from morn till even fought,1071
Act III,Scene I,King Henry V,And sheathed their swords for lack of argument:,1072
Act III,Scene I,King Henry V,Dishonour not your mothers; now attest,1073
Act III,Scene I,King Henry V,That those whom you call'd fathers did beget you.,1074
Act III,Scene I,King Henry V,"Be copy now to men of grosser blood,",1075
Act III,Scene I,King Henry V,"And teach them how to war. And you, good yeoman,",1076
Act III,Scene I,King Henry V,"Whose limbs were made in England, show us here",1077
Act III,Scene I,King Henry V,The mettle of your pasture; let us swear,1078
Act III,Scene I,King Henry V,That you are worth your breeding; which I doubt not;,1079
Act III,Scene I,King Henry V,"For there is none of you so mean and base,",1080
Act III,Scene I,King Henry V,That hath not noble lustre in your eyes.,1081
Act III,Scene I,King Henry V,"I see you stand like greyhounds in the slips,",1082
Act III,Scene I,King Henry V,Straining upon the start. The game's afoot:,1083
Act III,Scene I,King Henry V,"Follow your spirit, and upon this charge",1084
Act III,Scene I,King Henry V,"Cry 'God for Harry, England, and Saint George!'",1085
Act III,Scene I,[stage direction],"Exeunt. Alarum, and chambers go off",NA
Act III,Scene II,[stage direction],"Enter NYM, BARDOLPH, PISTOL, and Boy",NA
Act III,Scene II,Bardolph,"On, on, on, on, on! to the breach, to the breach!",1086
Act III,Scene II,Nym,"Pray thee, corporal, stay: the knocks are too hot;",1087
Act III,Scene II,Nym,"and, for mine own part, I have not a case of lives:",1088
Act III,Scene II,Nym,"the humour of it is too hot, that is the very",1089
Act III,Scene II,Nym,plain-song of it.,1090
Act III,Scene II,Pistol,The plain-song is most just: for humours do abound:,1091
Act III,Scene II,Pistol,Knocks go and come; God's vassals drop and die;,1092
Act III,Scene II,Pistol,"And sword and shield,",1093
Act III,Scene II,Pistol,"In bloody field,",1094
Act III,Scene II,Pistol,Doth win immortal fame.,1095
Act III,Scene II,Boy,Would I were in an alehouse in London! I would give,1096
Act III,Scene II,Boy,all my fame for a pot of ale and safety.,1097
Act III,Scene II,Pistol,And I:,1098
Act III,Scene II,Pistol,"If wishes would prevail with me,",1099
Act III,Scene II,Pistol,"My purpose should not fail with me,",1100
Act III,Scene II,Pistol,But thither would I hie.,1101
Act III,Scene II,Boy,"As duly, but not as truly,",1102
Act III,Scene II,Boy,As bird doth sing on bough.,1103
Act III,Scene II,[stage direction],Enter FLUELLEN,NA
Act III,Scene II,Fluellen,"Up to the breach, you dogs! avaunt, you cullions!",1104
Act III,Scene II,[stage direction],Driving them forward,NA
Act III,Scene II,Pistol,"Be merciful, great duke, to men of mould.",1105
Act III,Scene II,Pistol,"Abate thy rage, abate thy manly rage,",1106
Act III,Scene II,Pistol,"Abate thy rage, great duke!",1107
Act III,Scene II,Pistol,"Good bawcock, bate thy rage; use lenity, sweet chuck!",1108
Act III,Scene II,Nym,These be good humours! your honour wins bad humours.,1109
Act III,Scene II,[stage direction],Exeunt all but Boy,NA
Act III,Scene II,Boy,"As young as I am, I have observed these three",1110
Act III,Scene II,Boy,swashers. I am boy to them all three: but all they,1111
Act III,Scene II,Boy,"three, though they would serve me, could not be man",1112
Act III,Scene II,Boy,to me; for indeed three such antics do not amount to,1113
Act III,Scene II,Boy,"a man. For Bardolph, he is white-livered and",1114
Act III,Scene II,Boy,"red-faced; by the means whereof a' faces it out, but",1115
Act III,Scene II,Boy,"fights not. For Pistol, he hath a killing tongue",1116
Act III,Scene II,Boy,and a quiet sword; by the means whereof a' breaks,1117
Act III,Scene II,Boy,"words, and keeps whole weapons. For Nym, he hath",1118
Act III,Scene II,Boy,heard that men of few words are the best men; and,1119
Act III,Scene II,Boy,"therefore he scorns to say his prayers, lest a'",1120
Act III,Scene II,Boy,should be thought a coward: but his few bad words,1121
Act III,Scene II,Boy,are matched with as few good deeds; for a' never,1122
Act III,Scene II,Boy,"broke any man's head but his own, and that was",1123
Act III,Scene II,Boy,against a post when he was drunk. They will steal,1124
Act III,Scene II,Boy,"any thing, and call it purchase. Bardolph stole a",1125
Act III,Scene II,Boy,"lute-case, bore it twelve leagues, and sold it for",1126
Act III,Scene II,Boy,three half pence. Nym and Bardolph are sworn,1127
Act III,Scene II,Boy,"brothers in filching, and in Calais they stole a",1128
Act III,Scene II,Boy,fire-shovel: I knew by that piece of service the,1129
Act III,Scene II,Boy,men would carry coals. They would have me as,1130
Act III,Scene II,Boy,familiar with men's pockets as their gloves or their,1131
Act III,Scene II,Boy,"handkerchers: which makes much against my manhood,",1132
Act III,Scene II,Boy,if I should take from another's pocket to put into,1133
Act III,Scene II,Boy,mine; for it is plain pocketing up of wrongs. I,1134
Act III,Scene II,Boy,"must leave them, and seek some better service:",1135
Act III,Scene II,Boy,"their villany goes against my weak stomach, and",1136
Act III,Scene II,Boy,therefore I must cast it up.,1137
Act III,Scene II,[stage direction],Exit,NA
Act III,Scene II,[stage direction],"Re-enter FLUELLEN, GOWER following",NA
Act III,Scene II,Gower,"Captain Fluellen, you must come presently to the",1138
Act III,Scene II,Gower,mines; the Duke of Gloucester would speak with you.,1139
Act III,Scene II,Fluellen,"To the mines! tell you the duke, it is not so good",1140
Act III,Scene II,Fluellen,"to come to the mines; for, look you, the mines is",1141
Act III,Scene II,Fluellen,not according to the disciplines of the war: the,1142
Act III,Scene II,Fluellen,"concavities of it is not sufficient; for, look you,",1143
Act III,Scene II,Fluellen,"the athversary, you may discuss unto the duke, look",1144
Act III,Scene II,Fluellen,"you, is digt himself four yard under the",1145
Act III,Scene II,Fluellen,"countermines: by Cheshu, I think a' will plough up",1146
Act III,Scene II,Fluellen,"all, if there is not better directions.",1147
Act III,Scene II,Gower,"The Duke of Gloucester, to whom the order of the",1148
Act III,Scene II,Gower,"siege is given, is altogether directed by an",1149
Act III,Scene II,Gower,"Irishman, a very valiant gentleman, i' faith.",1150
Act III,Scene II,Fluellen,"It is Captain Macmorris, is it not?",1151
Act III,Scene II,Gower,I think it be.,1152
Act III,Scene II,Fluellen,"By Cheshu, he is an ass, as in the world: I will",1153
Act III,Scene II,Fluellen,verify as much in his beard: be has no more,1154
Act III,Scene II,Fluellen,"directions in the true disciplines of the wars, look",1155
Act III,Scene II,Fluellen,"you, of the Roman disciplines, than is a puppy-dog.",1156
Act III,Scene II,[stage direction],Enter MACMORRIS and Captain JAMY,NA
Act III,Scene II,Gower,"Here a' comes; and the Scots captain, Captain Jamy, with him.",1157
Act III,Scene II,Fluellen,"Captain Jamy is a marvellous falourous gentleman,",1158
Act III,Scene II,Fluellen,that is certain; and of great expedition and,1159
Act III,Scene II,Fluellen,"knowledge in th' aunchient wars, upon my particular",1160
Act III,Scene II,Fluellen,"knowledge of his directions: by Cheshu, he will",1161
Act III,Scene II,Fluellen,maintain his argument as well as any military man in,1162
